id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value,weight
0,5,0.2,100000,16666,607821,81678,28617888,0,0,3576277,3577233
8,0,0.05,1000000,999999,626307,91962,18716496,0,0,2339557,2339559
6,5,0.2,100000,24999,607222,80936,28617888,0,0,3576628,3577233
8,7,0.2,1000000,249999,617477,113632,28248248,0,0,3474855,3531028
7,5,0.1,100000,16666,607775,81118,28617888,0,0,3576277,3577233
3,5,0.01,10000,9999,607281,80370,28603320,0,0,3575410,3575412
5,5,0.2,100000,49999,607431,81240,28617888,0,0,3577025,3577233
1,6,0.2,10000,1249,669019,106321,27125304,0,0,2454402,3390660
5,3,0.2,10000,9999,600195,37133,28618392,0,0,3577296,3577296
2,7,0.05,10000,1666,618480,88350,24744088,0,0,2428904,3093008
7,5,0.05,100000,12499,607330,81224,28617888,0,0,3575864,3577233
2,0,0.2,100000,24999,618897,9727,2114328,0,0,79057,264288
8,5,0.2,100000,12499,606826,81293,28617888,0,0,3575864,3577233
3,0,0.01,10000,9999,618203,703,192152,0,0,24013,24016
1,4,0.1,10000,4999,605338,78097,28602776,0,0,3572608,3575344
7,0,0.01,100000,12499,618868,9648,2114328,0,0,29808,264288
8,4,0.05,100000,49999,605509,80251,28617720,0,0,3576994,3577212
2,4,0.2,1000000,124999,607995,79388,28618392,0,0,3577251,3577296
4,6,0.1,100000,12499,618362,115590,28177448,0,0,3421797,3522178
0,0,0.01,1000000,999999,627049,91552,18716496,0,0,2339557,2339559
5,7,0.1,100000,24999,621043,108287,27368832,0,0,3273316,3421101
6,0,0.05,100000,99999,618715,9738,2114328,0,0,264286,264288
4,5,0.2,1000000,124999,610720,79071,28618392,0,0,3577259,3577296
8,0,0.01,10000,1249,617450,697,192152,0,0,3021,24016
1,7,0.01,100000,99999,619193,108119,27368832,0,0,3421101,3421101
8,5,0.05,10000,1666,611468,81261,28603320,0,0,3556388,3575412
4,4,0.05,100000,49999,606530,80258,28617720,0,0,3576994,3577212
2,5,0.1,100000,49999,607019,81530,28617888,0,0,3577025,3577233
2,6,0.1,1000000,499999,616235,116963,28412664,0,0,3539237,3551580
3,4,0.1,10000,4999,605977,78473,28602776,0,0,3572608,3575344
9,0,0.01,1000000,999999,627744,92268,18716496,0,0,2339557,2339559
9,0,0.1,10000,2499,619683,720,192152,0,0,5916,24016
9,4,0.05,1000000,249999,605605,79764,28618392,0,0,3577292,3577296
4,5,0.01,100000,24999,607594,81112,28617888,0,0,3576628,3577233
7,6,0.01,10000,1666,615845,106599,27125304,0,0,2647545,3390660
8,3,0.1,10000,4999,601370,36761,28618392,0,0,3577296,3577296
0,4,0.1,100000,16666,605375,80035,28617720,0,0,3576197,3577212
7,5,0.2,10000,4999,610033,81383,28603320,0,0,3571916,3575412
4,7,0.05,1000000,166666,616670,113826,28248248,0,0,3452916,3531028
0,5,0.01,100000,99999,612804,82079,28617888,0,0,3577233,3577233
0,0,0.1,100000,16666,622657,9769,2114328,0,0,50808,264288
4,6,0.05,100000,12499,616146,115542,28177448,0,0,3421797,3522178
7,3,0.01,1000000,499999,600455,36800,28618392,0,0,3577296,3577296
6,0,0.05,1000000,166666,624777,91473,18716496,0,0,406042,2339559
0,7,0.05,100000,12499,620709,108320,27368832,0,0,3150124,3421101
4,6,0.1,10000,1666,618252,106031,27125304,0,0,2647545,3390660
3,3,0.01,1000000,166666,599675,37248,28618392,0,0,3577296,3577296
6,4,0.01,100000,49999,604967,80345,28617720,0,0,3576994,3577212
0,7,0.05,100000,16666,619615,108724,27368832,0,0,3203628,3421101
0,4,0.1,10000,1249,606575,78678,28602776,0,0,3547660,3575344
2,0,0.05,10000,1249,618571,705,192152,0,0,3021,24016
7,4,0.01,100000,12499,606234,80788,28617720,0,0,3575751,3577212
8,7,0.01,100000,49999,620630,108329,27368832,0,0,3355711,3421101
1,4,0.01,1000000,249999,605581,79745,28618392,0,0,3577292,3577296
1,3,0.1,100000,12499,598898,37044,28618392,0,0,3577296,3577296
4,6,0.05,100000,99999,616106,114643,28177448,0,0,3522178,3522178
1,0,0.05,100000,24999,619221,9767,2114328,0,0,79057,264288
4,6,0.05,1000000,124999,620291,116315,28412664,0,0,3524788,3551580
9,7,0.05,100000,24999,617410,107282,27368832,0,0,3273316,3421101
6,7,0.05,100000,49999,618388,108493,27368832,0,0,3355711,3421101
8,5,0.1,1000000,166666,606427,79745,28618392,0,0,3577279,3577296
0,5,0.01,1000000,124999,609013,78493,28618392,0,0,3577259,3577296
8,6,0.01,10000,4999,672635,106269,27125304,0,0,3227578,3390660
4,4,0.05,100000,16666,605280,79854,28617720,0,0,3576197,3577212
8,4,0.01,10000,1666,604740,78730,28602776,0,0,3558302,3575344
4,5,0.01,10000,9999,609175,80919,28603320,0,0,3575410,3575412
3,6,0.05,1000000,999999,622760,117515,28412664,0,0,3551580,3551580
9,5,0.2,100000,16666,608723,82023,28617888,0,0,3576277,3577233
3,7,0.01,100000,24999,618303,108221,27368832,0,0,3273316,3421101
8,7,0.2,100000,12499,621190,107215,27368832,0,0,3150124,3421101
8,0,0.1,1000000,249999,623707,90876,18716496,0,0,611407,2339559
5,5,0.2,10000,9999,606543,81124,28603320,0,0,3575410,3575412
1,4,0.2,100000,12499,606838,79788,28617720,0,0,3575751,3577212
3,0,0.01,1000000,249999,625065,91106,18716496,0,0,611407,2339559
5,0,0.2,10000,9999,617936,704,192152,0,0,24013,24016
7,7,0.2,100000,12499,618720,108041,27368832,0,0,3150124,3421101
1,7,0.2,1000000,166666,619626,113009,28248248,0,0,3452916,3531028
7,6,0.1,1000000,249999,615271,116050,28412664,0,0,3531027,3551580
9,4,0.1,100000,24999,605949,79568,28617720,0,0,3576577,3577212
0,3,0.01,1000000,124999,599553,36951,28618392,0,0,3577296,3577296
8,5,0.05,10000,2499,606472,80904,28603320,0,0,3564911,3575412
5,6,0.2,10000,1249,616418,105581,27125304,0,0,2454402,3390660
5,5,0.05,1000000,499999,611024,78979,28618392,0,0,3577294,3577296
5,4,0.05,1000000,499999,604543,80113,28618392,0,0,3577296,3577296
3,6,0.2,1000000,124999,617323,117132,28412664,0,0,3524788,3551580
2,4,0.1,10000,1249,607350,78776,28602776,0,0,3547660,3575344
6,3,0.1,10000,1666,600899,37953,28618392,0,0,3577296,3577296
9,7,0.1,100000,12499,618947,107559,27368832,0,0,3150124,3421101
9,5,0.01,1000000,166666,607339,78758,28618392,0,0,3577279,3577296
2,5,0.05,100000,99999,612081,81259,28617888,0,0,3577233,3577233
1,3,0.2,1000000,999999,601421,36785,28618392,0,0,3577296,3577296
9,4,0.1,1000000,166666,608208,79724,28618392,0,0,3577276,3577296
7,4,0.2,1000000,249999,605802,80578,28618392,0,0,3577292,3577296
5,0,0.1,10000,1666,617253,697,192152,0,0,3957,24016
5,5,0.2,1000000,999999,609188,78795,28618392,0,0,3577296,3577296
7,4,0.01,100000,99999,608550,80974,28617720,0,0,3577212,3577212
5,3,0.01,100000,99999,654188,36607,28618392,0,0,3577296,3577296
5,7,0.1,100000,12499,622018,107995,27368832,0,0,3150124,3421101
4,5,0.01,1000000,124999,607643,78222,28618392,0,0,3577259,3577296
2,4,0.05,10000,2499,606282,78748,28602776,0,0,3566981,3575344
7,5,0.01,1000000,249999,609366,78690,28618392,0,0,3577286,3577296
6,7,0.1,1000000,499999,621022,113177,28248248,0,0,3505738,3531028
5,6,0.1,100000,24999,616903,115941,28177448,0,0,3482451,3522178
1,0,0.01,100000,24999,621766,9590,2114328,0,0,79057,264288
9,3,0.2,1000000,166666,599836,36898,28618392,0,0,3577296,3577296
4,7,0.01,10000,4999,617863,88640,24744088,0,0,2853787,3093008
8,3,0.01,100000,99999,601592,37132,28618392,0,0,3577296,3577296
0,0,0.01,1000000,166666,625378,91501,18716496,0,0,406042,2339559
9,4,0.2,1000000,166666,606324,79852,28618392,0,0,3577276,3577296
3,5,0.1,10000,4999,608855,81524,28603320,0,0,3571916,3575412
2,7,0.1,10000,9999,618482,88500,24744088,0,0,3092953,3093008
4,6,0.01,1000000,124999,618387,117443,28412664,0,0,3524788,3551580
8,3,0.1,100000,99999,599478,36730,28618392,0,0,3577296,3577296
0,7,0.01,10000,9999,625130,89266,24744088,0,0,3092953,3093008
3,0,0.2,100000,16666,625305,9647,2114328,0,0,50808,264288
1,4,0.01,10000,4999,605720,78579,28602776,0,0,3572608,3575344
2,6,0.01,1000000,166666,616787,116856,28412664,0,0,3527618,3551580
0,5,0.2,1000000,499999,611494,78389,28618392,0,0,3577294,3577296
2,6,0.05,1000000,166666,616946,117696,28412664,0,0,3527618,3551580
2,0,0.01,100000,24999,623008,9684,2114328,0,0,79057,264288
2,7,0.2,1000000,166666,627818,115114,28248248,0,0,3452916,3531028
3,4,0.1,100000,99999,619009,80247,28617720,0,0,3577212,3577212
1,5,0.1,100000,49999,608641,81611,28617888,0,0,3577025,3577233
3,5,0.2,1000000,999999,608032,79116,28618392,0,0,3577296,3577296
9,6,0.2,100000,99999,617858,116543,28177448,0,0,3522178,3522178
0,7,0.05,100000,99999,620271,108442,27368832,0,0,3421101,3421101
5,6,0.05,10000,2499,617417,105930,27125304,0,0,2899338,3390660
5,5,0.01,10000,1249,607112,80821,28603320,0,0,3547772,3575412
4,4,0.05,1000000,499999,609306,80281,28618392,0,0,3577296,3577296
7,5,0.05,100000,24999,606859,81775,28617888,0,0,3576628,3577233
6,5,0.2,1000000,499999,609411,79189,28618392,0,0,3577294,3577296
2,3,0.1,100000,16666,601799,38434,28618392,0,0,3577296,3577296
7,5,0.01,100000,49999,610617,81435,28617888,0,0,3577025,3577233
0,6,0.1,10000,4999,616084,107072,27125304,0,0,3227578,3390660
5,4,0.1,10000,2499,606314,78790,28602776,0,0,3566981,3575344
8,4,0.05,100000,24999,607708,80783,28617720,0,0,3576577,3577212
0,7,0.2,1000000,999999,622151,112759,28248248,0,0,3531028,3531028
6,7,0.01,10000,1249,622803,89216,24744088,0,0,2332892,3093008
4,7,0.05,10000,9999,621571,89829,24744088,0,0,3092953,3093008
1,4,0.05,10000,9999,606774,78414,28602776,0,0,3575342,3575344
9,7,0.01,10000,1666,624970,89319,24744088,0,0,2428904,3093008
7,6,0.2,100000,99999,621173,114743,28177448,0,0,3522178,3522178
4,3,0.1,100000,99999,601665,36984,28618392,0,0,3577296,3577296
6,7,0.01,1000000,499999,620457,112726,28248248,0,0,3505738,3531028
3,7,0.01,1000000,999999,618012,112735,28248248,0,0,3531028,3531028
5,4,0.2,1000000,999999,605302,80179,28618392,0,0,3577296,3577296
1,3,0.2,10000,1249,600015,36827,28618392,0,0,3577296,3577296
0,7,0.01,100000,99999,619228,108827,27368832,0,0,3421101,3421101
0,5,0.05,1000000,999999,607876,79231,28618392,0,0,3577296,3577296
6,6,0.01,100000,16666,616745,115448,28177448,0,0,3452021,3522178
0,6,0.2,1000000,499999,615543,117179,28412664,0,0,3539237,3551580
9,0,0.1,1000000,249999,628906,91555,18716496,0,0,611407,2339559
0,3,0.05,1000000,124999,602346,37365,28618392,0,0,3577296,3577296
7,7,0.2,10000,2499,621078,88108,24744088,0,0,2560434,3093008
8,7,0.1,1000000,124999,620319,113119,28248248,0,0,3435561,3531028
2,5,0.01,1000000,999999,613598,79150,28618392,0,0,3577296,3577296
2,3,0.2,1000000,166666,602936,37174,28618392,0,0,3577296,3577296
5,4,0.01,10000,2499,614744,78365,28602776,0,0,3566981,3575344
3,5,0.2,1000000,124999,607729,78326,28618392,0,0,3577259,3577296
3,5,0.01,1000000,166666,608009,78270,28618392,0,0,3577279,3577296
7,4,0.2,100000,99999,606554,79844,28617720,0,0,3577212,3577212
6,5,0.01,10000,1666,611683,80909,28603320,0,0,3556388,3575412
8,5,0.1,10000,4999,607946,81220,28603320,0,0,3571916,3575412
3,0,0.1,1000000,499999,630461,92482,18716496,0,0,1216912,2339559
3,3,0.1,100000,99999,605498,36582,28618392,0,0,3577296,3577296
7,4,0.05,1000000,999999,607123,79877,28618392,0,0,3577296,3577296
2,4,0.1,10000,4999,610888,78153,28602776,0,0,3572608,3575344
8,0,0.01,1000000,499999,627925,92422,18716496,0,0,1216912,2339559
1,4,0.2,100000,99999,610999,79900,28617720,0,0,3577212,3577212
7,5,0.1,10000,1249,607912,81568,28603320,0,0,3547772,3575412
9,7,0.05,100000,16666,623061,108010,27368832,0,0,3203628,3421101
0,5,0.05,100000,49999,617338,81991,28617888,0,0,3577025,3577233
5,3,0.1,1000000,166666,605066,37305,28618392,0,0,3577296,3577296
7,5,0.1,1000000,124999,618625,80077,28618392,0,0,3577259,3577296
1,0,0.1,100000,49999,617497,9729,2114328,0,0,142496,264288
0,3,0.05,10000,2499,601297,36800,28618392,0,0,3577296,3577296
5,5,0.1,1000000,166666,605573,78535,28618392,0,0,3577279,3577296
8,4,0.2,10000,4999,607601,77931,28602776,0,0,3572608,3575344
5,5,0.1,100000,12499,609248,81244,28617888,0,0,3575864,3577233
9,6,0.1,100000,12499,618072,116905,28177448,0,0,3421797,3522178
2,0,0.05,10000,2499,621318,699,192152,0,0,5916,24016
3,0,0.01,10000,1666,617076,700,192152,0,0,3957,24016
8,7,0.01,100000,99999,620181,108328,27368832,0,0,3421101,3421101
2,6,0.2,10000,1666,619735,107593,27125304,0,0,2647545,3390660
3,0,0.01,100000,99999,626873,9813,2114328,0,0,264286,264288
9,0,0.01,10000,2499,619146,693,192152,0,0,5916,24016
0,7,0.2,1000000,249999,622270,113519,28248248,0,0,3474855,3531028
6,7,0.2,100000,99999,627282,109595,27368832,0,0,3421101,3421101
0,4,0.01,10000,4999,610729,78283,28602776,0,0,3572608,3575344
7,3,0.05,100000,49999,609653,38218,28618392,0,0,3577296,3577296
4,0,0.01,1000000,124999,629253,91019,18716496,0,0,315016,2339559
0,6,0.01,10000,1666,621220,106662,27125304,0,0,2647545,3390660
0,5,0.01,10000,9999,607642,81017,28603320,0,0,3575410,3575412
5,3,0.2,1000000,999999,600524,36605,28618392,0,0,3577296,3577296
5,0,0.1,1000000,124999,621029,90159,18716496,0,0,315016,2339559
0,6,0.01,10000,4999,616344,110291,27125304,0,0,3227578,3390660
8,4,0.1,1000000,499999,638362,80913,28618392,0,0,3577296,3577296
9,3,0.05,100000,16666,603358,37029,28618392,0,0,3577296,3577296
9,0,0.05,10000,4999,620119,692,192152,0,0,12041,24016
6,4,0.1,10000,4999,606675,78411,28602776,0,0,3572608,3575344
8,3,0.1,100000,12499,601140,37198,28618392,0,0,3577296,3577296
6,3,0.1,1000000,499999,602654,37584,28618392,0,0,3577296,3577296
1,0,0.2,1000000,999999,631709,92151,18716496,0,0,2339557,2339559
3,6,0.01,100000,24999,618968,115732,28177448,0,0,3482451,3522178
1,6,0.05,100000,12499,620091,114909,28177448,0,0,3421797,3522178
3,0,0.1,1000000,249999,625114,91483,18716496,0,0,611407,2339559
7,0,0.05,100000,16666,617937,9597,2114328,0,0,50808,264288
4,7,0.2,100000,24999,622807,108593,27368832,0,0,3273316,3421101
0,5,0.2,10000,1666,607351,80383,28603320,0,0,3556388,3575412
8,3,0.05,1000000,249999,602833,36729,28618392,0,0,3577296,3577296
9,5,0.05,10000,2499,607733,81205,28603320,0,0,3564911,3575412
4,4,0.05,100000,12499,606017,79800,28617720,0,0,3575751,3577212
7,5,0.2,10000,1249,609560,81157,28603320,0,0,3547772,3575412
0,0,0.05,1000000,166666,632354,91184,18716496,0,0,406042,2339559
5,3,0.01,10000,1666,601325,37119,28618392,0,0,3577296,3577296
9,4,0.1,1000000,124999,607852,80617,28618392,0,0,3577251,3577296
5,3,0.1,100000,49999,599712,36837,28618392,0,0,3577296,3577296
5,5,0.1,1000000,124999,615173,78810,28618392,0,0,3577259,3577296
8,5,0.05,100000,99999,677598,81483,28617888,0,0,3577233,3577233
2,6,0.2,10000,2499,620190,108679,27125304,0,0,2899338,3390660
7,5,0.1,100000,24999,635707,81521,28617888,0,0,3576628,3577233
4,7,0.05,100000,12499,622292,108199,27368832,0,0,3150124,3421101
3,0,0.05,1000000,166666,627986,91019,18716496,0,0,406042,2339559
1,7,0.05,100000,99999,618368,107604,27368832,0,0,3421101,3421101
1,3,0.01,100000,16666,601681,37061,28618392,0,0,3577296,3577296
3,0,0.05,1000000,249999,624964,91286,18716496,0,0,611407,2339559
9,5,0.05,1000000,999999,609349,79251,28618392,0,0,3577296,3577296
5,6,0.2,1000000,166666,616789,116378,28412664,0,0,3527618,3551580
7,5,0.01,100000,99999,611120,81529,28617888,0,0,3577233,3577233
1,7,0.2,100000,16666,621990,107815,27368832,0,0,3203628,3421101
4,4,0.1,1000000,166666,605888,79689,28618392,0,0,3577276,3577296
6,5,0.05,100000,24999,609906,81497,28617888,0,0,3576628,3577233
0,3,0.2,1000000,124999,599096,37055,28618392,0,0,3577296,3577296
1,3,0.1,10000,2499,600517,36908,28618392,0,0,3577296,3577296
7,7,0.05,100000,24999,621954,107623,27368832,0,0,3273316,3421101
9,0,0.2,10000,9999,623723,712,192152,0,0,24013,24016
6,6,0.05,100000,99999,618342,114544,28177448,0,0,3522178,3522178
3,0,0.1,100000,24999,618910,9678,2114328,0,0,79057,264288
4,0,0.01,10000,9999,622158,703,192152,0,0,24013,24016
1,4,0.1,1000000,249999,605835,80035,28618392,0,0,3577292,3577296
3,7,0.05,100000,49999,620038,108457,27368832,0,0,3355711,3421101
9,3,0.05,10000,1249,601101,36675,28618392,0,0,3577296,3577296
2,5,0.2,100000,24999,607091,81290,28617888,0,0,3576628,3577233
5,7,0.2,1000000,999999,620433,112836,28248248,0,0,3531028,3531028
3,4,0.05,100000,49999,606844,80567,28617720,0,0,3576994,3577212
6,7,0.1,1000000,999999,619262,113351,28248248,0,0,3531028,3531028
5,7,0.05,100000,49999,620331,107747,27368832,0,0,3355711,3421101
2,4,0.01,10000,1666,608722,78678,28602776,0,0,3558302,3575344
9,4,0.1,100000,12499,606344,79568,28617720,0,0,3575751,3577212
7,0,0.01,10000,1666,616811,679,192152,0,0,3957,24016
2,0,0.01,1000000,166666,629306,91415,18716496,0,0,406042,2339559
7,6,0.01,1000000,124999,618657,116442,28412664,0,0,3524788,3551580
1,0,0.2,100000,99999,619897,9778,2114328,0,0,264286,264288
6,3,0.1,10000,9999,599073,36970,28618392,0,0,3577296,3577296
7,4,0.1,10000,2499,609059,78098,28602776,0,0,3566981,3575344
9,6,0.05,100000,49999,620406,114625,28177448,0,0,3509476,3522178
3,5,0.2,100000,99999,608227,81860,28617888,0,0,3577233,3577233
4,7,0.05,10000,2499,620496,88890,24744088,0,0,2560434,3093008
9,5,0.01,1000000,124999,608091,78975,28618392,0,0,3577259,3577296
7,4,0.1,1000000,124999,607895,79572,28618392,0,0,3577251,3577296
4,4,0.05,1000000,166666,606394,80219,28618392,0,0,3577276,3577296
4,3,0.01,1000000,124999,599727,36696,28618392,0,0,3577296,3577296
1,0,0.01,100000,49999,618201,9700,2114328,0,0,142496,264288
5,7,0.01,10000,9999,619936,88561,24744088,0,0,3092953,3093008
2,3,0.01,10000,1666,600844,37066,28618392,0,0,3577296,3577296
7,4,0.1,1000000,999999,605584,79845,28618392,0,0,3577296,3577296
5,3,0.1,1000000,999999,600415,36662,28618392,0,0,3577296,3577296
1,3,0.01,10000,9999,599138,36586,28618392,0,0,3577296,3577296
2,7,0.05,1000000,166666,622231,112647,28248248,0,0,3452916,3531028
3,3,0.1,10000,1249,600414,37063,28618392,0,0,3577296,3577296
7,5,0.2,1000000,499999,611203,78790,28618392,0,0,3577294,3577296
2,0,0.2,100000,16666,619126,9682,2114328,0,0,50808,264288
8,4,0.05,100000,99999,608057,79622,28617720,0,0,3577212,3577212
6,6,0.2,1000000,249999,617946,117178,28412664,0,0,3531027,3551580
4,4,0.2,10000,1666,608834,78704,28602776,0,0,3558302,3575344
7,3,0.05,10000,1666,601606,36949,28618392,0,0,3577296,3577296
7,5,0.05,10000,4999,610452,80869,28603320,0,0,3571916,3575412
3,6,0.2,100000,49999,615969,115553,28177448,0,0,3509476,3522178
0,4,0.01,100000,49999,604538,80101,28617720,0,0,3576994,3577212
9,0,0.1,10000,1666,616834,690,192152,0,0,3957,24016
2,4,0.2,100000,49999,608871,79497,28617720,0,0,3576994,3577212
1,7,0.2,10000,1249,618447,88355,24744088,0,0,2332892,3093008
5,7,0.05,100000,16666,618905,108184,27368832,0,0,3203628,3421101
4,5,0.1,10000,1249,607350,81753,28603320,0,0,3547772,3575412
5,6,0.01,1000000,249999,616506,117267,28412664,0,0,3531027,3551580
8,4,0.2,10000,9999,605630,77874,28602776,0,0,3575342,3575344
6,0,0.2,1000000,166666,627690,91459,18716496,0,0,406042,2339559
8,7,0.01,100000,16666,617723,107965,27368832,0,0,3203628,3421101
6,3,0.01,1000000,166666,599829,37389,28618392,0,0,3577296,3577296
1,4,0.05,10000,4999,605627,78019,28602776,0,0,3572608,3575344
4,4,0.1,10000,4999,608661,78815,28602776,0,0,3572608,3575344
7,4,0.05,100000,49999,605288,79707,28617720,0,0,3576994,3577212
6,6,0.01,100000,24999,623770,115479,28177448,0,0,3482451,3522178
1,5,0.01,1000000,249999,611407,78721,28618392,0,0,3577286,3577296
4,0,0.01,1000000,999999,624028,92511,18716496,0,0,2339557,2339559
5,4,0.05,10000,4999,606748,78400,28602776,0,0,3572608,3575344
2,3,0.01,100000,24999,599914,37082,28618392,0,0,3577296,3577296
6,3,0.2,10000,1666,599020,37081,28618392,0,0,3577296,3577296
9,5,0.01,1000000,499999,609292,78342,28618392,0,0,3577294,3577296
3,0,0.1,100000,49999,619518,9711,2114328,0,0,142496,264288
0,6,0.05,1000000,999999,616376,116614,28412664,0,0,3551580,3551580
8,0,0.1,10000,9999,626151,688,192152,0,0,24013,24016
6,7,0.05,100000,99999,619339,108382,27368832,0,0,3421101,3421101
7,3,0.01,10000,4999,598920,37053,28618392,0,0,3577296,3577296
3,3,0.05,1000000,499999,601591,36952,28618392,0,0,3577296,3577296
5,3,0.01,10000,2499,599660,36926,28618392,0,0,3577296,3577296
6,0,0.01,100000,24999,620868,9599,2114328,0,0,79057,264288
4,7,0.1,100000,99999,619975,107424,27368832,0,0,3421101,3421101
1,3,0.1,100000,99999,599953,36916,28618392,0,0,3577296,3577296
6,5,0.01,10000,1249,608374,80852,28603320,0,0,3547772,3575412
4,7,0.05,1000000,249999,619601,113642,28248248,0,0,3474855,3531028
4,4,0.2,10000,9999,609960,78619,28602776,0,0,3575342,3575344
1,0,0.1,100000,12499,619109,9726,2114328,0,0,29808,264288
6,7,0.2,1000000,249999,618313,113177,28248248,0,0,3474855,3531028
0,3,0.01,1000000,499999,602219,36949,28618392,0,0,3577296,3577296
1,6,0.1,10000,2499,616758,106612,27125304,0,0,2899338,3390660
3,6,0.01,10000,1666,615950,106521,27125304,0,0,2647545,3390660
4,3,0.1,1000000,499999,599753,37061,28618392,0,0,3577296,3577296
9,7,0.2,10000,4999,617588,89113,24744088,0,0,2853787,3093008
0,0,0.1,1000000,999999,624522,91806,18716496,0,0,2339557,2339559
5,4,0.01,1000000,249999,605589,80398,28618392,0,0,3577292,3577296
9,6,0.01,10000,9999,622224,106775,27125304,0,0,3390637,3390660
3,7,0.2,1000000,166666,620783,114083,28248248,0,0,3452916,3531028
3,6,0.1,10000,2499,619944,106606,27125304,0,0,2899338,3390660
5,5,0.05,100000,99999,610797,81302,28617888,0,0,3577233,3577233
2,3,0.2,1000000,249999,601400,37210,28618392,0,0,3577296,3577296
1,3,0.2,1000000,124999,601033,37079,28618392,0,0,3577296,3577296
1,0,0.05,100000,99999,621997,9780,2114328,0,0,264286,264288
8,6,0.2,10000,1249,618234,106798,27125304,0,0,2454402,3390660
7,0,0.05,10000,1666,616416,704,192152,0,0,3957,24016
9,7,0.01,1000000,999999,619734,112782,28248248,0,0,3531028,3531028
0,4,0.05,1000000,124999,606512,79350,28618392,0,0,3577251,3577296
1,7,0.01,10000,1249,618854,88874,24744088,0,0,2332892,3093008
7,6,0.2,100000,49999,616338,114626,28177448,0,0,3509476,3522178
9,5,0.2,1000000,999999,608072,78880,28618392,0,0,3577296,3577296
4,3,0.2,100000,49999,604728,36987,28618392,0,0,3577296,3577296
2,7,0.05,100000,99999,618993,107406,27368832,0,0,3421101,3421101
2,0,0.05,100000,99999,618499,9761,2114328,0,0,264286,264288
4,3,0.2,10000,4999,598768,36733,28618392,0,0,3577296,3577296
2,6,0.01,10000,4999,616179,105991,27125304,0,0,3227578,3390660
0,6,0.1,1000000,499999,617018,115891,28412664,0,0,3539237,3551580
5,5,0.01,10000,4999,607370,81138,28603320,0,0,3571916,3575412
0,0,0.01,10000,1666,616890,693,192152,0,0,3957,24016
0,7,0.05,10000,4999,619265,89084,24744088,0,0,2853787,3093008
6,5,0.05,10000,9999,607211,81264,28603320,0,0,3575410,3575412
0,3,0.1,100000,49999,600029,36840,28618392,0,0,3577296,3577296
2,0,0.01,100000,49999,624392,9661,2114328,0,0,142496,264288
8,0,0.1,100000,12499,621004,9720,2114328,0,0,29808,264288
8,3,0.05,100000,99999,600815,37075,28618392,0,0,3577296,3577296
3,5,0.05,100000,24999,613466,81276,28617888,0,0,3576628,3577233
6,6,0.05,100000,16666,619886,114534,28177448,0,0,3452021,3522178
0,7,0.05,1000000,124999,618592,113509,28248248,0,0,3435561,3531028
1,4,0.05,1000000,124999,607545,80118,28618392,0,0,3577251,3577296
4,0,0.1,1000000,124999,624016,90644,18716496,0,0,315016,2339559
7,0,0.2,1000000,166666,623788,91028,18716496,0,0,406042,2339559
8,5,0.1,100000,16666,609290,81567,28617888,0,0,3576277,3577233
2,6,0.05,1000000,999999,618556,116847,28412664,0,0,3551580,3551580
0,0,0.01,100000,24999,618390,9709,2114328,0,0,79057,264288
1,6,0.05,100000,49999,620869,115927,28177448,0,0,3509476,3522178
6,3,0.2,1000000,499999,602403,36732,28618392,0,0,3577296,3577296
7,0,0.05,10000,4999,619102,690,192152,0,0,12041,24016
6,6,0.01,1000000,124999,617600,116059,28412664,0,0,3524788,3551580
5,4,0.2,1000000,166666,608695,79487,28618392,0,0,3577276,3577296
9,6,0.01,10000,1666,617359,106680,27125304,0,0,2647545,3390660
9,0,0.2,1000000,249999,625337,90549,18716496,0,0,611407,2339559
3,4,0.01,1000000,249999,605975,80030,28618392,0,0,3577292,3577296
7,7,0.05,10000,2499,621647,88207,24744088,0,0,2560434,3093008
5,3,0.1,1000000,499999,599542,37076,28618392,0,0,3577296,3577296
3,0,0.1,100000,99999,618766,9762,2114328,0,0,264286,264288
1,7,0.1,10000,9999,618539,88947,24744088,0,0,3092953,3093008
2,3,0.01,1000000,124999,599227,36847,28618392,0,0,3577296,3577296
3,7,0.05,10000,4999,617867,89182,24744088,0,0,2853787,3093008
3,3,0.1,1000000,166666,603595,36935,28618392,0,0,3577296,3577296
8,7,0.05,100000,12499,617802,108157,27368832,0,0,3150124,3421101
6,0,0.1,10000,4999,618159,686,192152,0,0,12041,24016
7,5,0.1,1000000,166666,607195,78918,28618392,0,0,3577279,3577296
6,6,0.01,1000000,499999,615918,116919,28412664,0,0,3539237,3551580
6,4,0.05,100000,49999,604202,80230,28617720,0,0,3576994,3577212
7,7,0.2,100000,49999,617336,107426,27368832,0,0,3355711,3421101
4,4,0.05,1000000,249999,608952,80331,28618392,0,0,3577292,3577296
1,4,0.2,100000,49999,605544,79744,28617720,0,0,3576994,3577212
2,7,0.05,100000,49999,621442,108328,27368832,0,0,3355711,3421101
9,5,0.01,100000,99999,609962,81301,28617888,0,0,3577233,3577233
5,5,0.01,100000,12499,607465,81898,28617888,0,0,3575864,3577233
1,3,0.01,10000,1249,600129,36790,28618392,0,0,3577296,3577296
1,5,0.2,100000,12499,609321,82094,28617888,0,0,3575864,3577233
1,7,0.05,1000000,999999,620087,113537,28248248,0,0,3531028,3531028
