id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value
0,6,0.01,100000,24999,38136776,1,4992,1118675,23,3496849
5,0,0.2,10000,4999,10294399,1,168,13283,23,10322
6,6,0.01,100000,12499,36727327,1,4992,1118675,23,3396854
3,3,0.2,10000,1666,18784748,0,1080,2152038,23,3577295
3,0,0.2,1000000,166666,10954963,0,168,1224979,23,374826
3,5,0.1,100000,49999,11336953,0,240,16402,23,3268954
3,5,0.05,100000,99999,14252128,0,840,451585,23,3577232
2,5,0.1,10000,9999,11842158,0,240,17673,23,3268044
1,7,0.05,100000,24999,16848685,1,1752,865530,23,3183462
7,4,0.01,10000,1249,71226763,0,10752,1902000,23,3545345
7,4,0.1,10000,9999,11212444,1,600,47274,23,3268279
8,6,0.05,100000,16666,11757692,0,480,234314,23,3400742
7,5,0.1,100000,12499,10711449,0,240,16402,23,3268954
8,5,0.1,100000,99999,10591933,1,240,16402,23,3577232
1,5,0.01,1000000,499999,67689889,1,10320,1835851,23,3553371
8,7,0.05,10000,9999,16522834,1,1848,880485,23,2977879
6,7,0.2,1000000,124999,10984695,1,144,6642,23,2938482
9,7,0.2,100000,24999,10392414,0,216,9352,23,2953678
2,5,0.01,100000,12499,67913855,1,10200,1836870,23,3545329
2,7,0.05,1000000,499999,16562456,1,1704,832354,23,3444127
4,7,0.1,1000000,166666,12357816,1,768,478743,23,3392804
9,5,0.1,1000000,166666,10785070,0,840,16343,23,3268986
1,6,0.2,1000000,999999,10589172,1,168,33,21,3551579
8,7,0.2,1000000,499999,10436226,0,144,6642,23,2938482
0,5,0.1,10000,9999,10929955,1,240,17673,23,3268044
5,7,0.05,1000000,166666,15608030,1,1704,832354,23,3444127
4,3,0.1,100000,24999,28760792,1,2112,2861767,23,3577295
5,0,0.2,10000,1249,10373815,1,168,13283,23,3832
9,5,0.1,10000,1249,12457781,0,240,17673,23,3268044
9,6,0.01,10000,1249,40213224,1,5328,1142414,23,2457725
6,6,0.1,10000,4999,12208942,0,216,20351,23,3108631
9,7,0.1,1000000,124999,14148992,0,768,478743,23,3392804
3,4,0.1,100000,16666,10765314,1,648,46973,23,3269213
9,4,0.01,10000,2499,68924456,1,10752,1902000,23,3545345
7,0,0.05,100000,49999,12376655,0,2064,125529,23,135233
0,0,0.01,100000,49999,11985030,1,2760,136081,23,141190
6,0,0.05,1000000,124999,13909970,0,408,1241820,23,252671
8,5,0.01,100000,24999,69674818,1,10200,1836870,23,3545329
3,6,0.05,10000,9999,13149217,1,1344,295231,23,3333095
2,6,0.05,100000,99999,12325805,0,480,234314,23,3522177
0,5,0.01,1000000,999999,68902217,1,10320,1835851,23,3577295
6,4,0.01,100000,16666,67619188,1,10200,1895435,23,3552851
9,3,0.2,10000,4999,19591245,0,1080,2152038,23,3577295
4,0,0.2,1000000,124999,12407685,1,168,1224979,23,374826
5,7,0.2,10000,2499,11905612,0,144,53989,23,2628264
5,5,0.1,10000,2499,11381468,1,240,17673,23,3268044
1,6,0.2,100000,24999,10690576,1,168,52,22,3023632
4,5,0.1,1000000,499999,11142040,0,840,16343,23,3268986
5,0,0.1,100000,24999,10880385,0,984,122827,23,67102
8,7,0.05,10000,1666,16584128,1,1848,880485,23,2453694
1,6,0.1,1000000,249999,12720570,0,240,19941,23,3360932
2,4,0.2,10000,2499,10766530,1,144,58,22,2865683
4,7,0.2,100000,16666,11416639,1,216,9352,23,2953678
6,6,0.1,1000000,499999,11372078,0,240,19941,23,3360932
0,6,0.01,1000000,166666,36760581,1,4968,1133679,23,3531794
8,0,0.2,10000,9999,11488719,0,168,13283,23,22917
4,5,0.05,1000000,499999,13792360,1,840,458984,23,3450360
6,7,0.05,100000,16666,16179049,1,1752,865530,23,3183462
1,3,0.2,10000,2499,17513543,1,1080,2152038,23,3577295
1,4,0.2,10000,9999,10807638,0,144,58,22,2865683
3,7,0.01,10000,1249,50765265,1,8376,1399236,23,2327872
8,4,0.1,1000000,999999,11734503,1,624,46957,23,3577295
2,7,0.05,1000000,249999,16508637,1,1704,832354,23,3444127
3,6,0.05,10000,4999,13062681,0,1344,295231,23,3142930
2,6,0.05,100000,49999,11894710,0,480,234314,23,3400742
3,6,0.01,100000,16666,41059314,1,4992,1118675,23,3449630
2,6,0.01,1000000,124999,38711951,1,4968,1133679,23,3531794
4,4,0.2,10000,4999,11519906,1,144,58,22,2865683
9,3,0.1,10000,1666,27831099,1,2112,2861767,23,3577295
6,0,0.2,10000,1249,11650088,0,168,13283,23,3832
0,0,0.05,100000,99999,12109882,1,2064,125529,23,263686
1,5,0.1,10000,9999,11046181,0,240,17673,23,3268044
0,5,0.1,100000,99999,11667651,0,240,16402,23,3577232
7,5,0.05,100000,99999,13680109,1,840,451585,23,3577232
9,5,0.1,1000000,124999,11670408,1,840,16343,23,3268986
2,5,0.05,1000000,124999,13637069,0,840,458984,23,3450360
4,3,0.1,100000,12499,30002656,0,2112,2861767,23,3577295
3,4,0.01,100000,16666,72182954,1,10200,1895435,23,3552851
1,7,0.01,100000,49999,47912520,0,8544,1372657,23,3349096
6,5,0.2,1000000,999999,11532013,0,168,261,23,3577295
5,5,0.05,10000,9999,15559262,1,840,451213,23,3449418
1,5,0.05,100000,12499,14689387,0,840,451585,23,3450329
1,6,0.01,1000000,499999,38993739,1,4968,1133679,23,3531794
8,0,0.05,10000,2499,11856840,1,432,13317,23,6334
9,5,0.1,10000,1666,11032855,1,240,17673,23,3268044
2,3,0.1,10000,9999,28977627,1,2112,2861767,23,3577295
2,6,0.01,1000000,499999,38210137,1,4968,1133679,23,3531794
7,0,0.05,100000,99999,12191857,1,2064,125529,23,263686
5,7,0.1,100000,99999,12934163,0,768,499182,23,3421100
6,4,0.2,100000,49999,10526039,0,144,52,22,2866617
6,5,0.05,1000000,124999,14526692,1,840,458984,23,3450360
2,5,0.01,10000,1249,68865497,0,9840,1836189,23,3546600
0,7,0.2,10000,4999,11640555,1,144,53989,23,2628264
6,0,0.01,100000,16666,13337476,0,2760,136081,23,52365
8,0,0.01,10000,4999,11247188,1,1872,13613,23,11949
0,4,0.01,10000,2499,74053477,1,10752,1902000,23,3545345
0,0,0.05,100000,16666,11127025,0,2064,125529,23,45349
8,6,0.1,1000000,166666,10907522,1,240,19941,23,3360932
7,5,0.2,100000,16666,11001348,1,288,277,23,3099500
7,5,0.2,1000000,124999,10933597,1,168,261,23,3064173
6,7,0.01,100000,16666,50654068,1,8544,1372657,23,3184553
1,7,0.1,100000,12499,13201363,0,768,499182,23,3092457
8,4,0.1,10000,2499,11734817,0,600,47274,23,3268279
8,3,0.2,1000000,499999,17620038,1,1080,2152038,23,3577295
1,4,0.01,100000,16666,72556651,1,10200,1895435,23,3552851
9,0,0.01,1000000,499999,20806685,1,2472,1318592,23,1203108
9,0,0.2,10000,4999,10796112,0,168,13283,23,10322
7,7,0.01,100000,24999,47957404,1,8544,1372657,23,3243641
6,6,0.2,1000000,999999,11884930,1,168,33,21,3551579
0,7,0.01,1000000,166666,46900287,0,8112,1375496,23,3435807
5,7,0.05,10000,1666,18083802,0,1848,880485,23,2453694
5,4,0.01,10000,9999,74345782,1,10752,1902000,23,3545345
9,7,0.2,1000000,499999,11750153,0,144,6642,23,2938482
3,5,0.01,1000000,249999,67270589,1,10320,1835851,23,3553371
9,0,0.2,10000,1249,11894625,1,168,13283,23,3832
4,6,0.05,100000,24999,13582420,1,480,234314,23,3400742
1,6,0.1,1000000,999999,12250757,0,240,19941,23,3551579
1,5,0.1,1000000,249999,11464983,1,840,16343,23,3268986
7,7,0.05,1000000,124999,16341709,0,1704,832354,23,3444127
2,5,0.05,100000,49999,13806143,0,840,451585,23,3450329
9,0,0.01,10000,1249,12079636,0,1872,13613,23,2812
8,0,0.01,100000,16666,12414231,1,2760,136081,23,52365
9,3,0.1,1000000,124999,30760271,1,2112,2861767,23,3577295
7,0,0.2,10000,4999,11830205,1,168,13283,23,10322
8,7,0.2,100000,24999,11432875,1,216,9352,23,2953678
5,3,0.2,10000,4999,17790584,0,1080,2152038,23,3577295
5,0,0.01,100000,24999,13131026,0,2760,136081,23,80406
3,6,0.01,100000,99999,37407891,1,4992,1118675,23,3522177
0,4,0.2,10000,9999,11617097,0,144,58,22,2865683
5,5,0.2,100000,24999,11556164,0,288,277,23,3099500
8,7,0.01,10000,9999,49931033,0,8376,1399236,23,3071908
2,5,0.05,100000,16666,14119344,0,840,451585,23,3450329
3,6,0.2,100000,12499,11658832,1,168,52,22,3023632
1,0,0.1,100000,24999,11535226,0,984,122827,23,67102
6,3,0.05,100000,24999,48822802,0,4200,3219150,23,3577295
9,0,0.1,1000000,999999,12941194,1,264,1230864,23,2316668
1,5,0.2,10000,1666,11815050,1,312,316,23,2946016
7,0,0.01,1000000,166666,22817434,0,2472,1318592,23,419924
3,6,0.1,100000,12499,12130580,1,216,21720,23,3174390
9,5,0.1,100000,16666,11562352,1,240,16402,23,3268954
4,6,0.01,10000,1666,41589394,0,5328,1142414,23,2658655
4,0,0.01,10000,2499,11381183,0,1872,13613,23,5977
3,3,0.2,100000,49999,19940638,0,1080,2152038,23,3577295
7,0,0.2,100000,12499,11791286,0,456,122135,23,41697
9,7,0.01,10000,2499,52233227,1,8376,1399236,23,2559736
6,4,0.2,100000,24999,11008991,0,144,52,22,2866617
3,5,0.2,1000000,166666,10618004,1,168,261,23,3064173
0,5,0.1,10000,1666,11598337,1,240,17673,23,3268044
8,4,0.01,100000,99999,75159050,1,10200,1895435,23,3577211
8,0,0.2,100000,49999,12695546,0,456,122135,23,192129
6,6,0.01,1000000,249999,40053421,0,4968,1133679,23,3531794
7,6,0.1,100000,24999,11395138,0,216,21720,23,3174390
6,4,0.01,1000000,124999,70479174,1,10752,1895217,23,3548519
7,5,0.2,100000,12499,11227640,0,288,277,23,3099500
9,7,0.01,10000,1249,50114789,1,8376,1399236,23,2327872
2,4,0.01,10000,4999,69625828,1,10752,1902000,23,3545345
0,5,0.01,100000,49999,70382237,1,10200,1836870,23,3545329
5,6,0.1,10000,2499,12052094,0,216,20351,23,3108631
4,6,0.01,10000,1249,40513262,1,5328,1142414,23,2457725
1,0,0.05,100000,12499,11601744,0,2064,125529,23,27050
1,7,0.05,10000,9999,16393780,0,1848,880485,23,2977879
8,3,0.2,1000000,124999,17889103,1,1080,2152038,23,3577295
3,3,0.1,10000,4999,31392047,0,2112,2861767,23,3577295
4,5,0.2,1000000,999999,11441558,1,168,261,23,3577295
9,4,0.05,100000,24999,15454732,0,984,521997,23,3493242
7,5,0.01,100000,16666,70227675,1,10200,1836870,23,3545329
3,3,0.05,10000,4999,49846493,1,4200,3219150,23,3577295
4,6,0.2,1000000,499999,12680667,1,168,33,21,3189091
6,6,0.01,1000000,166666,41313655,1,4968,1133679,23,3531794
6,4,0.1,1000000,499999,11676645,1,624,46957,23,3577295
5,3,0.05,100000,99999,49810586,1,4200,3219150,23,3577295
8,6,0.1,1000000,999999,12260716,1,240,19941,23,3551579
2,4,0.2,1000000,249999,11457327,0,144,50,22,2866659
3,7,0.2,10000,9999,11729028,0,144,53989,23,2628264
0,3,0.05,100000,16666,49407651,0,4200,3219150,23,3577295
9,4,0.05,100000,49999,14939706,1,984,521997,23,3493242
4,0,0.1,1000000,166666,13140364,0,264,1230864,23,221000
7,3,0.1,1000000,249999,30415252,0,2112,2861767,23,3577295
5,6,0.1,10000,1666,11993376,1,216,20351,23,2591995
7,6,0.05,100000,16666,12807673,0,480,234314,23,3400742
7,6,0.1,1000000,124999,11965251,0,240,19941,23,3360932
4,5,0.2,100000,24999,11404689,1,288,277,23,3099500
5,5,0.05,100000,12499,15462741,1,840,451585,23,3450329
0,6,0.01,10000,9999,40661162,1,5328,1142414,23,3363856
8,7,0.2,100000,49999,11470984,1,216,9352,23,2953678
0,0,0.2,10000,2499,11742274,1,168,13283,23,3832
2,7,0.05,1000000,124999,17986596,1,1704,832354,23,3444127
4,5,0.1,10000,4999,11416597,1,240,17673,23,3268044
0,5,0.2,1000000,249999,11327572,1,168,261,23,3064173
9,6,0.1,100000,16666,11080841,1,216,21720,23,3174390
9,3,0.05,100000,49999,49053900,1,4200,3219150,23,3577295
4,6,0.01,1000000,249999,40686270,1,4968,1133679,23,3531794
2,0,0.05,100000,24999,12422477,1,2064,125529,23,83625
9,7,0.2,10000,2499,11623120,1,144,53989,23,2628264
9,7,0.01,1000000,124999,51313136,1,8112,1375496,23,3435807
0,7,0.2,10000,1249,12467083,0,144,53989,23,2628264
9,6,0.2,10000,9999,11884343,1,168,56,22,3018440
9,3,0.01,1000000,499999,159214000,1,19272,3504348,23,3577295
5,7,0.2,10000,4999,11857767,0,144,53989,23,2628264
9,5,0.01,10000,9999,70639364,0,9840,1836189,23,3546600
3,4,0.2,100000,24999,11255630,0,144,52,22,2866617
0,3,0.1,1000000,499999,30388859,1,2112,2861767,23,3577295
4,4,0.1,10000,2499,12454224,1,600,47274,23,3268279
1,5,0.1,100000,99999,11673299,0,240,16402,23,3577232
4,0,0.1,100000,24999,11465657,1,984,122827,23,67102
0,7,0.01,100000,24999,48891848,0,8544,1372657,23,3243641
1,3,0.2,100000,24999,17718997,1,1080,2152038,23,3577295
2,6,0.1,10000,2499,12758441,1,216,20351,23,3108631
2,6,0.1,100000,24999,11363446,0,216,21720,23,3174390
2,5,0.2,1000000,999999,12224310,0,168,261,23,3577295
1,6,0.05,100000,24999,13163353,0,480,234314,23,3400742
1,4,0.01,10000,9999,70464414,1,10752,1902000,23,3545345
5,6,0.2,1000000,999999,12427356,1,168,33,21,3551579
7,5,0.1,10000,9999,10869168,1,240,17673,23,3268044
7,6,0.1,10000,1249,11859527,1,216,20351,23,2591995
8,0,0.01,1000000,166666,23195736,1,2472,1318592,23,419924
3,6,0.1,10000,1666,10908588,0,216,20351,23,2591995
1,4,0.01,100000,99999,74996589,1,10200,1895435,23,3577211
1,6,0.1,100000,49999,11397507,1,216,21720,23,3174390
6,3,0.1,1000000,166666,30822422,1,2112,2861767,23,3577295
1,4,0.1,1000000,999999,12404161,0,624,46957,23,3577295
3,0,0.01,1000000,124999,23632531,0,2472,1318592,23,332426
2,4,0.01,1000000,499999,74011058,1,10752,1895217,23,3577295
1,7,0.2,1000000,249999,11814556,1,144,6642,23,2938482
7,0,0.1,1000000,249999,12534990,0,264,1230864,23,589780
6,7,0.2,10000,1666,11167565,0,144,53989,23,2628264
5,3,0.2,10000,1666,17903162,1,1080,2152038,23,3577295
6,6,0.05,1000000,999999,13454490,0,504,213470,23,3551579
4,4,0.01,100000,99999,74574693,1,10200,1895435,23,3577211
1,7,0.2,1000000,999999,12339352,1,144,6642,23,3531027
1,4,0.1,10000,9999,11827605,0,600,47274,23,3268279
9,0,0.01,10000,9999,11089281,1,1872,13613,23,23804
5,6,0.01,10000,9999,43501270,1,5328,1142414,23,3363856
8,4,0.05,1000000,124999,16099891,1,960,520169,23,3493284
9,3,0.2,100000,12499,19449252,0,1080,2152038,23,3577295
7,7,0.05,10000,4999,18671253,1,1848,880485,23,2746821
4,5,0.2,100000,16666,11158691,1,288,277,23,3099500
9,6,0.05,100000,12499,13440729,0,480,234314,23,3400742
3,3,0.05,1000000,249999,50871055,1,4200,3219150,23,3577295
1,6,0.2,1000000,249999,12215084,1,168,33,21,3189091
3,6,0.01,1000000,499999,40549390,1,4968,1133679,23,3531794
3,0,0.05,1000000,124999,13764506,1,408,1241820,23,252671
1,4,0.1,100000,12499,11595561,1,648,46973,23,3269213
1,3,0.1,100000,49999,31194386,0,2112,2861767,23,3577295
4,0,0.05,100000,99999,12421052,1,2064,125529,23,263686
7,6,0.2,10000,1666,12587100,1,168,56,22,3018440
6,4,0.01,10000,1666,74897310,1,10752,1902000,23,3545345
4,6,0.01,100000,99999,41883827,0,4992,1118675,23,3522177
6,5,0.2,10000,1666,11403289,0,312,316,23,2946016
5,4,0.1,10000,1666,11912106,1,600,47274,23,3268279
8,4,0.01,1000000,499999,72859370,1,10752,1895217,23,3577295
4,5,0.01,1000000,999999,70993309,2,10320,1835851,23,3577295
3,4,0.01,10000,4999,70605460,0,10752,1902000,23,3545345
6,7,0.01,10000,1666,51946720,1,8376,1399236,23,2455050
5,0,0.1,1000000,249999,13273085,0,264,1230864,23,589780
4,5,0.01,100000,49999,70873453,1,10200,1836870,23,3545329
1,5,0.05,10000,1666,14863454,1,840,451213,23,3449418
7,6,0.1,10000,9999,12335571,1,216,20351,23,3108631
9,6,0.1,10000,1666,11861448,1,216,20351,23,2591995
0,6,0.1,100000,12499,11691370,1,216,21720,23,3174390
1,3,0.01,10000,4999,163486521,1,19272,3504348,23,3577295
2,3,0.05,10000,9999,50913601,1,4200,3219150,23,3577295
5,6,0.2,10000,9999,12467335,0,168,56,22,3018440
0,4,0.01,100000,99999,74475637,0,10200,1895435,23,3577211
4,3,0.2,1000000,249999,18912783,1,1080,2152038,23,3577295
9,4,0.01,10000,4999,71219427,1,10752,1902000,23,3545345
7,3,0.05,1000000,124999,50573001,0,4200,3219150,23,3577295
6,0,0.05,100000,12499,12184210,1,2064,125529,23,27050
9,5,0.1,1000000,249999,11565736,1,840,16343,23,3268986
0,5,0.1,10000,1249,11539860,0,240,17673,23,3268044
3,6,0.05,100000,16666,13180557,0,480,234314,23,3400742
9,6,0.01,1000000,999999,40873045,1,4968,1133679,23,3551579
4,6,0.01,100000,12499,39492848,0,4992,1118675,23,3396854
7,7,0.2,100000,24999,11624693,1,216,9352,23,2953678
8,5,0.05,10000,1249,15076346,0,840,451213,23,3449418
0,6,0.05,1000000,166666,14500838,0,504,213470,23,3420962
9,5,0.2,10000,1666,11235850,0,312,316,23,2946016
5,5,0.1,100000,99999,12097994,0,240,16402,23,3577232
6,5,0.1,100000,12499,11875682,0,240,16402,23,3268954
2,4,0.01,100000,16666,71608341,0,10200,1895435,23,3552851
3,6,0.2,1000000,166666,11322871,1,168,33,21,3189091
6,5,0.1,100000,49999,11990620,0,240,16402,23,3268954
2,6,0.05,10000,4999,14174179,1,1344,295231,23,3142930
4,6,0.1,1000000,249999,12129447,0,240,19941,23,3360932
3,6,0.01,1000000,166666,40106646,1,4968,1133679,23,3531794
0,4,0.1,1000000,999999,11639497,1,624,46957,23,3577295
3,7,0.01,10000,9999,55049466,0,8376,1399236,23,3071908
8,0,0.2,10000,4999,11457523,0,168,13283,23,10322
2,6,0.1,10000,1666,12237426,1,216,20351,23,2591995
8,0,0.1,100000,49999,11812520,0,984,122827,23,146757
7,0,0.2,100000,24999,11789323,0,456,122135,23,41697
9,5,0.1,1000000,999999,11579581,0,840,16343,23,3577295
3,0,0.05,10000,1666,11318616,0,432,13317,23,3774
5,0,0.01,1000000,999999,22117264,0,2472,1318592,23,2316952
7,6,0.1,10000,1666,11973618,1,216,20351,23,2591995
4,4,0.1,1000000,999999,11878818,0,624,46957,23,3577295
4,0,0.01,100000,12499,12677455,1,2760,136081,23,32127
9,3,0.2,10000,2499,19449860,0,1080,2152038,23,3577295
1,6,0.2,100000,49999,11872177,1,168,52,22,3023632
9,4,0.05,10000,1666,14986086,0,984,523495,23,3485855
7,4,0.1,100000,49999,11482814,1,648,46973,23,3269213
9,4,0.05,10000,4999,15433608,1,984,523495,23,3485855
3,4,0.2,1000000,999999,11599212,1,144,50,22,3577295
3,3,0.2,1000000,999999,19099397,0,1080,2152038,23,3577295
4,0,0.2,10000,9999,11818616,0,168,13283,23,22917
5,4,0.01,100000,12499,75495706,1,10200,1895435,23,3552851
8,4,0.01,100000,49999,75756702,1,10200,1895435,23,3552851
4,5,0.2,10000,4999,11433977,0,312,316,23,2946016
8,0,0.2,10000,1249,11928201,1,168,13283,23,3832
0,5,0.2,100000,49999,11612539,0,288,277,23,3099500
1,0,0.01,1000000,499999,22897068,1,2472,1318592,23,1203108
2,3,0.01,1000000,166666,172974013,1,19272,3504348,23,3577295
0,7,0.1,1000000,124999,14675771,1,768,478743,23,3392804
0,6,0.01,100000,12499,40834960,1,4992,1118675,23,3396854
6,0,0.05,100000,16666,12222652,0,2064,125529,23,45349
3,5,0.1,100000,24999,12687269,1,240,16402,23,3268954
4,7,0.2,10000,1249,12071135,0,144,53989,23,2628264
4,4,0.1,100000,24999,12500692,1,648,46973,23,3269213
4,7,0.2,10000,2499,11822220,0,144,53989,23,2628264
0,3,0.05,1000000,166666,51110654,1,4200,3219150,23,3577295
5,3,0.2,100000,16666,19408133,1,1080,2152038,23,3577295
3,5,0.01,100000,12499,74516616,1,10200,1836870,23,3545329
1,5,0.05,1000000,999999,14947073,0,840,458984,23,3577295
5,5,0.01,1000000,124999,74752325,1,10320,1835851,23,3553371
6,4,0.05,10000,1666,15361738,1,984,523495,23,3485855
8,5,0.2,10000,2499,12059262,1,312,316,23,2946016
3,5,0.05,1000000,166666,15075132,0,840,458984,23,3450360
3,0,0.01,10000,1249,12374323,1,1872,13613,23,2812
0,5,0.2,100000,12499,11154232,1,288,277,23,3099500
0,3,0.1,10000,9999,30523796,1,2112,2861767,23,3577295
9,7,0.1,10000,1249,14237237,1,816,572654,23,2085362
8,4,0.1,100000,12499,11534172,1,648,46973,23,3269213
5,0,0.1,100000,49999,11656867,0,984,122827,23,146757
2,7,0.05,100000,16666,17884963,0,1752,865530,23,3183462
6,6,0.01,100000,99999,42261012,1,4992,1118675,23,3522177
6,7,0.1,10000,1249,14000578,0,816,572654,23,2085362
9,4,0.05,1000000,499999,14817501,0,960,520169,23,3577295
1,7,0.01,100000,12499,51291627,1,8544,1372657,23,3137444
8,7,0.01,100000,12499,53539472,1,8544,1372657,23,3137444
0,0,0.05,1000000,499999,14117875,1,408,1241820,23,1165994
3,6,0.05,1000000,249999,13540033,1,504,213470,23,3420962
6,6,0.05,100000,49999,13813884,1,480,234314,23,3400742
9,5,0.01,10000,1666,74404857,1,9840,1836189,23,3546600
9,0,0.01,1000000,124999,24241735,0,2472,1318592,23,332426
3,4,0.01,1000000,499999,76189262,1,10752,1895217,23,3577295
0,6,0.01,100000,99999,41533414,1,4992,1118675,23,3522177
8,6,0.01,1000000,499999,42241764,1,4968,1133679,23,3531794
0,6,0.05,100000,12499,13475992,0,480,234314,23,3400742
5,6,0.01,100000,12499,42155609,0,4992,1118675,23,3396854
2,5,0.01,10000,4999,71530203,1,9840,1836189,23,3546600
7,6,0.2,10000,1249,11979259,1,168,56,22,2068574
8,6,0.1,10000,1249,12735938,0,216,20351,23,2591995
9,3,0.1,10000,2499,31379310,1,2112,2861767,23,3577295
5,6,0.1,100000,16666,11731152,0,216,21720,23,3174390
7,3,0.01,10000,9999,180659802,1,19272,3504348,23,3577295
1,4,0.1,10000,2499,11946246,0,600,47274,23,3268279
2,5,0.2,10000,4999,10949029,1,312,316,23,2946016
3,3,0.2,100000,16666,18826578,1,1080,2152038,23,3577295
5,7,0.1,1000000,999999,13991618,1,768,478743,23,3531027
5,7,0.2,10000,1249,11682556,0,144,53989,23,2628264
7,6,0.05,100000,49999,13968418,1,480,234314,23,3400742
5,4,0.05,1000000,124999,14748156,0,960,520169,23,3493284
5,4,0.2,1000000,124999,11254859,1,144,50,22,2866659
2,3,0.05,1000000,999999,51878651,1,4200,3219150,23,3577295
5,0,0.01,100000,12499,13284206,1,2760,136081,23,32127
5,3,0.05,10000,1249,52751793,1,4200,3219150,23,3577295
8,6,0.2,100000,99999,11364857,1,168,52,22,3522177
4,4,0.2,10000,1249,11621451,0,144,58,22,2865683
7,0,0.05,1000000,166666,13934406,1,408,1241820,23,434539
6,6,0.05,10000,9999,14725753,1,1344,295231,23,3333095
5,3,0.1,1000000,124999,30263559,0,2112,2861767,23,3577295
0,6,0.05,10000,1666,14051974,1,1344,295231,23,2762264
2,4,0.05,1000000,999999,15527295,0,960,520169,23,3577295
2,5,0.2,10000,1249,11680858,0,312,316,23,2946016
4,7,0.05,10000,1666,19213215,0,1848,880485,23,2453694
4,0,0.05,1000000,124999,13209920,0,408,1241820,23,252671
3,3,0.01,10000,2499,181698570,1,19272,3504348,23,3577295
9,7,0.01,10000,4999,53852721,1,8376,1399236,23,2868938
5,4,0.01,100000,99999,76581381,1,10200,1895435,23,3577211
2,7,0.1,100000,99999,12984733,0,768,499182,23,3421100
9,0,0.05,10000,9999,11720168,1,432,13317,23,23636
2,3,0.01,10000,9999,176098196,1,19272,3504348,23,3577295
3,7,0.2,100000,49999,12089384,1,216,9352,23,2953678
1,6,0.2,100000,12499,12260517,0,168,52,22,3023632
1,3,0.2,1000000,499999,18251786,0,1080,2152038,23,3577295
4,3,0.05,100000,12499,52683570,1,4200,3219150,23,3577295
6,5,0.2,100000,12499,11456297,0,288,277,23,3099500
6,5,0.1,1000000,249999,12398972,0,840,16343,23,3268986
2,6,0.05,10000,2499,13718819,1,1344,295231,23,2868680
3,7,0.1,1000000,124999,13334042,1,768,478743,23,3392804
7,3,0.2,10000,9999,19911381,1,1080,2152038,23,3577295
9,6,0.2,100000,16666,11293982,1,168,52,22,3023632
6,6,0.2,10000,4999,11684748,1,168,56,22,3018440
6,6,0.01,100000,49999,42164551,1,4992,1118675,23,3496849
3,7,0.2,10000,4999,11223363,0,144,53989,23,2628264
7,7,0.01,100000,12499,52719546,1,8544,1372657,23,3137444
1,3,0.1,1000000,124999,31145968,0,2112,2861767,23,3577295
3,6,0.01,1000000,249999,41620100,1,4968,1133679,23,3531794
0,6,0.01,1000000,499999,42108843,1,4968,1133679,23,3531794
0,6,0.2,100000,49999,11645057,1,168,52,22,3023632
6,0,0.2,100000,12499,11388957,0,456,122135,23,41697
6,0,0.05,10000,2499,11050608,1,432,13317,23,6334
2,4,0.1,1000000,999999,12050820,0,624,46957,23,3577295
3,4,0.1,100000,12499,11065618,0,648,46973,23,3269213
6,5,0.01,100000,49999,74653910,1,10200,1836870,23,3545329
8,0,0.2,1000000,999999,11957628,0,168,1224979,23,2225557
5,3,0.01,10000,1249,180934446,1,19272,3504348,23,3577295
3,4,0.2,100000,12499,10981295,1,144,52,22,2866617
0,5,0.1,1000000,499999,11549056,0,840,16343,23,3268986
0,4,0.05,100000,24999,14363972,0,984,521997,23,3493242
0,5,0.05,1000000,124999,14082111,0,840,458984,23,3450360
4,4,0.01,10000,4999,79719176,1,10752,1902000,23,3545345
5,3,0.05,100000,12499,52051715,1,4200,3219150,23,3577295
5,7,0.01,10000,1666,55029040,0,8376,1399236,23,2455050
3,3,0.01,10000,1666,186560981,1,19272,3504348,23,3577295
8,6,0.1,10000,2499,11566809,1,216,20351,23,3108631
4,7,0.05,1000000,124999,17101989,0,1704,832354,23,3444127
7,5,0.01,1000000,166666,71998395,1,10320,1835851,23,3553371
6,7,0.05,1000000,166666,16628439,1,1704,832354,23,3444127
8,3,0.2,10000,2499,18932261,1,1080,2152038,23,3577295
6,3,0.1,1000000,124999,30800102,1,2112,2861767,23,3577295
9,6,0.05,1000000,166666,12520990,0,504,213470,23,3420962
7,5,0.01,1000000,499999,76575765,1,10320,1835851,23,3553371
0,7,0.1,10000,4999,13800592,0,816,572654,23,2933085
4,7,0.2,1000000,249999,11056377,0,144,6642,23,2938482
9,3,0.05,10000,4999,52142396,1,4200,3219150,23,3577295
0,4,0.2,1000000,499999,10784556,1,144,50,22,3577295
5,6,0.05,10000,4999,13863643,0,1344,295231,23,3142930
0,7,0.05,1000000,499999,17999607,1,1704,832354,23,3444127
6,4,0.1,1000000,249999,11520895,1,624,46957,23,3269255
8,3,0.05,10000,1666,50617324,1,4200,3219150,23,3577295
4,0,0.1,100000,49999,11141794,1,984,122827,23,146757
3,4,0.05,10000,1249,15116676,1,984,523495,23,3485855
6,3,0.01,100000,12499,179772755,1,19272,3504348,23,3577295
3,7,0.05,100000,24999,17082561,0,1752,865530,23,3183462
3,6,0.01,1000000,999999,40629197,1,4968,1133679,23,3551579
2,4,0.05,100000,49999,14298364,1,984,521997,23,3493242
