id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value
1,0,0.2,10000,1249,633899,2,952,69,0,2448019279
5,3,0.05,1000000,166666,912301,3,208,404,0,4287243515
6,5,0.1,1000000,124999,2080064,3,1080,199,0,3285470323
2,5,0.2,10000,2499,1158147,3,464,69,0,3785018117
4,0,0.01,10000,1666,884392,9,31856,1399,0,936265175
5,4,0.01,1000000,999999,3410925,4,2536,1999,0,2898080587
7,3,0.1,10000,2499,849109,2,160,144,0,4294288535
9,3,0.2,1000000,249999,899146,3,192,102,0,4294138160
9,6,0.01,100000,49999,20678874,8,15872,1699,0,94681333
7,0,0.2,100000,49999,718678,3,1168,84,0,3965051043
3,6,0.1,1000000,499999,3399875,4,2296,199,0,2701614323
0,5,0.2,100000,24999,1256427,3,552,84,0,1634846015
7,6,0.05,100000,24999,5950755,4,4080,339,0,2464533917
4,0,0.05,1000000,999999,4513740,4,5408,399,0,977181671
5,6,0.05,1000000,999999,5947534,4,4424,399,0,3088701587
1,6,0.05,10000,1249,4486328,3,3216,279,0,3684527448
5,4,0.2,10000,1666,1158379,3,464,69,0,3509225085
9,4,0.1,10000,2499,1544560,2,648,139,0,4184199576
5,4,0.05,10000,1666,1838662,3,1008,279,0,2245323341
0,5,0.2,100000,16666,1250177,2,552,84,0,1634846015
8,0,0.05,1000000,999999,4452006,5,5408,399,0,977181671
6,5,0.2,100000,24999,1244968,3,552,84,0,1634846015
8,7,0.2,1000000,249999,1811763,3,848,99,0,3425279611
7,5,0.1,100000,16666,2258227,3,1056,169,0,534658012
3,5,0.01,10000,9999,3859078,4,2696,1399,0,1355015278
5,5,0.2,100000,49999,1241792,3,552,84,0,3838720121
1,6,0.2,10000,1249,2237242,3,1296,69,0,4255697497
5,3,0.2,10000,9999,811165,3,144,73,0,4288169088
2,7,0.05,10000,1666,2517204,4,1808,279,0,62015962
7,5,0.05,100000,12499,2660815,4,1392,339,0,3430279716
2,0,0.2,100000,24999,718164,2,1168,84,0,640028957
8,5,0.2,100000,12499,1236009,3,552,84,0,3725939207
3,0,0.01,10000,9999,891363,19,31856,1399,0,1033923898
1,4,0.1,10000,4999,1548699,2,648,139,0,4184232531
7,0,0.01,100000,12499,2518813,9,22080,1699,0,968019003
8,4,0.05,100000,49999,1717105,3,992,339,0,4051408414
2,4,0.2,1000000,124999,1241998,3,544,99,0,2053285643
4,6,0.1,100000,12499,2986403,4,1984,169,0,3497290437
0,0,0.01,1000000,999999,84994340,54,82776,1999,0,2351634851
5,7,0.1,100000,24999,2450330,3,1440,169,0,2658951524
6,0,0.05,100000,99999,3578726,16,23504,339,0,2764816949
4,5,0.2,1000000,124999,1787937,3,736,99,0,2885537998
8,0,0.01,10000,1249,890421,8,31856,1399,0,1312709862
1,7,0.01,100000,99999,17949501,9,13880,1699,0,371551962
8,5,0.05,10000,1666,1925367,4,1152,279,0,2422983941
4,4,0.05,100000,49999,1708365,3,992,339,0,4051408414
2,5,0.1,100000,49999,2261996,3,1056,169,0,534679574
2,6,0.1,1000000,499999,3426272,4,2296,199,0,2701614323
3,4,0.1,10000,4999,1579462,3,648,139,0,4184232531
9,0,0.01,1000000,999999,85641970,53,82776,1999,0,2351634851
9,0,0.1,10000,2499,699634,5,7504,139,0,2701762652
9,4,0.05,1000000,249999,1817257,3,1040,399,0,3238306693
4,5,0.01,100000,24999,4395424,3,3008,1699,0,2420554392
7,6,0.01,10000,1666,23018677,7,15824,1399,0,2082863352
8,3,0.1,10000,4999,868848,2,160,144,0,4294314087
0,4,0.1,100000,16666,1973751,3,880,169,0,38258233
7,5,0.2,10000,4999,1217087,4,464,69,0,3679490939
4,7,0.05,1000000,166666,4636390,4,3304,399,0,2524442500
0,5,0.01,100000,99999,4431616,4,3008,1699,0,2420559473
0,0,0.1,100000,16666,1556321,6,8712,169,0,1662150308
4,6,0.05,100000,12499,5882311,5,4080,339,0,2464469397
7,3,0.01,1000000,499999,925510,3,208,2004,0,4294117036
6,0,0.05,1000000,166666,4442741,3,5408,399,0,1003013033
0,7,0.05,100000,12499,3454946,3,2536,339,0,1656299083
4,6,0.1,10000,1666,3126029,3,1872,139,0,501336319
3,3,0.01,1000000,166666,915315,2,208,2004,0,4294115248
6,4,0.01,100000,49999,4174817,4,2752,1699,0,2135516777
0,7,0.05,100000,16666,3453770,3,2536,339,0,3285785329
0,4,0.1,10000,1249,1550150,3,648,139,0,4184151120
2,0,0.05,10000,1249,760160,6,13832,279,0,3072939537
7,4,0.01,100000,12499,4190200,4,2752,1699,0,2135510547
8,7,0.01,100000,49999,18111248,8,13880,1699,0,2094977123
1,4,0.01,1000000,249999,3402434,4,2536,1999,0,2095831981
1,3,0.1,100000,12499,873112,2,184,173,0,4292852234
4,6,0.05,100000,99999,5874968,4,4080,339,0,2464575296
1,0,0.05,100000,24999,3541118,13,23504,339,0,2764633768
4,6,0.05,1000000,124999,5910960,4,4424,399,0,2473761991
9,7,0.05,100000,24999,3471169,4,2536,339,0,3285782463
6,7,0.05,100000,49999,3460798,4,2536,339,0,3285114914
8,5,0.1,1000000,166666,2083400,3,1080,199,0,3285488333
0,5,0.01,1000000,124999,5703861,4,3768,1999,0,1833815223
8,6,0.01,10000,4999,22709928,9,15824,1399,0,1096610942
4,4,0.05,100000,16666,1711174,3,992,339,0,4051397743
8,4,0.01,10000,1666,4140930,4,2616,1399,0,4264767667
4,5,0.01,10000,9999,3817366,4,2696,1399,0,1355015278
3,6,0.05,1000000,999999,5910134,5,4424,399,0,3088701587
9,5,0.2,100000,16666,1244121,4,552,84,0,1634846015
3,7,0.01,100000,24999,17806207,7,13880,1699,0,215826547
8,7,0.2,100000,12499,1308295,3,632,84,0,4272491168
8,0,0.1,1000000,249999,19644208,11,16944,199,0,2789505219
5,5,0.2,10000,9999,1165193,3,464,69,0,3573963763
1,4,0.2,100000,12499,1206319,3,512,84,0,2393894577
3,0,0.01,1000000,249999,85675740,34,82776,1999,0,2349909352
5,0,0.2,10000,9999,636182,2,952,69,0,2021211581
7,7,0.2,100000,12499,1293587,3,632,84,0,4272491168
1,7,0.2,1000000,166666,1800239,3,848,99,0,3425277712
7,6,0.1,1000000,249999,3481144,3,2296,199,0,4215196991
9,4,0.1,100000,24999,1875656,3,880,169,0,38258233
0,3,0.01,1000000,124999,923895,3,208,2004,0,4294113460
8,5,0.05,10000,2499,1882606,2,1152,279,0,2421932747
5,6,0.2,10000,1249,2252187,3,1296,69,0,4255697497
5,5,0.05,1000000,499999,2633598,3,1496,399,0,224371613
5,4,0.05,1000000,499999,1761674,3,1040,399,0,3234641407
3,6,0.2,1000000,124999,2041541,4,1248,99,0,337059294
2,4,0.1,10000,1249,1539440,3,648,139,0,4184151120
6,3,0.1,10000,1666,849828,2,160,144,0,4294262983
9,7,0.1,100000,12499,2452718,4,1440,169,0,2658859038
9,5,0.01,1000000,166666,6160804,5,3768,1999,0,1833817139
2,5,0.05,100000,99999,2753924,3,1392,339,0,3430313634
1,3,0.2,1000000,999999,924209,2,192,102,0,4294209704
9,4,0.1,1000000,166666,2020538,4,912,199,0,2229221711
7,4,0.2,1000000,249999,1373839,2,544,99,0,1442924211
5,0,0.1,10000,1666,722354,4,7504,139,0,2701760786
5,5,0.2,1000000,999999,1839319,3,736,99,0,2885645473
7,4,0.01,100000,99999,4248899,3,2752,1699,0,2135519189
5,3,0.01,100000,99999,886610,2,184,1705,0,4289532791
5,7,0.1,100000,12499,2510151,3,1440,169,0,2658859038
4,5,0.01,1000000,124999,5753590,4,3768,1999,0,1833815223
2,4,0.05,10000,2499,1833628,3,1008,279,0,2245350207
7,5,0.01,1000000,249999,5713120,5,3768,1999,0,1833817139
6,7,0.1,1000000,499999,2335767,3,1472,199,0,1500744071
5,6,0.1,100000,24999,2986011,4,1984,169,0,3353942043
1,0,0.01,100000,24999,2554375,10,22080,1699,0,4006664031
9,3,0.2,1000000,166666,896532,3,192,102,0,4294138160
4,7,0.01,10000,4999,9943112,6,8864,1399,0,662160284
8,3,0.01,100000,99999,865498,2,184,1705,0,4289532791
0,0,0.01,1000000,166666,85132347,27,82776,1999,0,2349704494
9,4,0.2,1000000,166666,1229538,2,544,99,0,1442924211
3,5,0.1,10000,4999,1873095,3,856,139,0,278980385
2,7,0.1,10000,9999,2356963,3,1328,139,0,4251841505
4,6,0.01,1000000,124999,20379318,7,16232,1999,0,2431724201
8,3,0.1,100000,99999,874297,3,184,173,0,4292915360
0,7,0.01,10000,9999,9977193,6,8864,1399,0,4099966946
3,0,0.2,100000,16666,720083,2,1168,84,0,640028957
1,4,0.01,10000,4999,4160853,4,2616,1399,0,4264787360
2,6,0.01,1000000,166666,19986211,8,16232,1999,0,2431716628
0,5,0.2,1000000,499999,1762238,3,736,99,0,2885609693
2,6,0.05,1000000,166666,5962769,4,4424,399,0,2152044299
2,0,0.01,100000,24999,2550275,11,22080,1699,0,4006664031
2,7,0.2,1000000,166666,1832131,3,848,99,0,3425277712
3,4,0.1,100000,99999,1855135,2,880,169,0,38301217
1,5,0.1,100000,49999,2268511,3,1056,169,0,534679574
3,5,0.2,1000000,999999,1771182,3,736,99,0,2885645473
9,6,0.2,100000,99999,2600209,3,1368,84,0,1903769200
0,7,0.05,100000,99999,3519572,3,2536,339,0,3212228501
5,6,0.05,10000,2499,4532870,4,3216,279,0,3986180193
5,5,0.01,10000,1249,3844236,3,2696,1399,0,1355330947
4,4,0.05,1000000,499999,1777510,2,1040,399,0,3234641407
7,5,0.05,100000,24999,2702799,2,1392,339,0,3430291729
6,5,0.2,1000000,499999,1766832,3,736,99,0,2885609693
2,3,0.1,100000,16666,874419,2,184,173,0,4292873276
7,5,0.01,100000,49999,4419926,4,3008,1699,0,2420557026
0,6,0.1,10000,4999,3132534,3,1872,139,0,525088913
5,4,0.1,10000,2499,1540602,3,648,139,0,4184199576
8,4,0.05,100000,24999,1704285,4,992,339,0,4051397743
0,7,0.2,1000000,999999,1810498,2,848,99,0,3425415575
6,7,0.01,10000,1249,10081000,4,8864,1399,0,1575027526
4,7,0.05,10000,9999,2496474,3,1808,279,0,3383836993
1,4,0.05,10000,9999,1820999,3,1008,279,0,2245384550
9,7,0.01,10000,1666,9897067,5,8864,1399,0,1575096375
7,6,0.2,100000,99999,2590454,3,1368,84,0,1903769200
4,3,0.1,100000,99999,873722,2,184,173,0,4292915360
6,7,0.01,1000000,499999,19614208,8,15544,1999,0,3873118794
3,7,0.01,1000000,999999,19497230,7,15544,1999,0,3976718303
5,4,0.2,1000000,999999,1220890,3,544,99,0,222201353
1,3,0.2,10000,1249,802845,3,144,73,0,4288113703
0,7,0.01,100000,99999,17721505,8,13880,1699,0,371551962
0,5,0.05,1000000,999999,2634315,3,1496,399,0,224380564
6,6,0.01,100000,16666,20774396,8,15872,1699,0,2964135797
0,6,0.2,1000000,499999,2042687,3,1248,99,0,313020091
9,0,0.1,1000000,249999,19552942,10,16944,199,0,2789505219
0,3,0.05,1000000,124999,908213,2,208,404,0,4287677943
7,7,0.2,10000,2499,1077598,3,472,69,0,4294579516
8,7,0.1,1000000,124999,2327912,3,1472,199,0,1683203653
2,5,0.01,1000000,999999,5629429,4,3768,1999,0,1833820749
2,3,0.2,1000000,166666,901369,2,192,102,0,4294138160
5,4,0.01,10000,2499,4152573,3,2616,1399,0,4264777261
3,5,0.2,1000000,124999,1752756,3,736,99,0,2885537998
3,5,0.01,1000000,166666,5630888,3,3768,1999,0,1833817139
7,4,0.2,100000,99999,1213179,3,512,84,0,1629384075
6,5,0.01,10000,1666,3818356,3,2696,1399,0,1355313022
8,5,0.1,10000,4999,1865693,3,856,139,0,278980385
3,0,0.1,1000000,499999,19492300,11,16944,199,0,2790096728
3,3,0.1,100000,99999,877115,3,184,173,0,4292915360
7,4,0.05,1000000,999999,1748042,3,1040,399,0,3230976123
2,4,0.1,10000,4999,1558199,3,648,139,0,4184232531
8,0,0.01,1000000,499999,85694132,43,82776,1999,0,2350513807
1,4,0.2,100000,99999,1205289,3,512,84,0,1629384075
7,5,0.1,10000,1249,1868332,3,856,139,0,278899838
9,7,0.05,100000,16666,3490483,3,2536,339,0,3285785329
0,5,0.05,100000,49999,2635162,3,1392,339,0,3430302775
5,3,0.1,1000000,166666,902341,2,192,203,0,4274717437
7,5,0.1,1000000,124999,2071591,3,1080,199,0,3285470323
1,0,0.1,100000,49999,1542059,6,8712,169,0,1662240114
0,3,0.05,10000,2499,813803,3,144,285,0,4292629308
5,5,0.1,1000000,166666,2061972,3,1080,199,0,3285488333
8,4,0.2,10000,4999,1147164,3,464,69,0,3100214687
5,5,0.1,100000,12499,2256740,4,1056,169,0,534635501
9,6,0.1,100000,12499,2966095,11,1984,169,0,3497290437
2,0,0.05,10000,2499,750627,7,13832,279,0,3072942384
3,0,0.01,10000,1666,886632,10,31856,1399,0,936265175
8,7,0.01,100000,99999,18099322,11,13880,1699,0,371551962
2,6,0.2,10000,1666,2399255,3,1296,69,0,3851790509
3,0,0.01,100000,99999,2670023,10,22080,1699,0,1494019501
9,0,0.01,10000,2499,908119,9,31856,1399,0,1605624851
0,7,0.2,1000000,249999,1861822,3,848,99,0,3425279611
6,7,0.2,100000,99999,1331907,2,632,84,0,2615871077
0,4,0.01,10000,4999,4228094,4,2616,1399,0,4264787360
7,3,0.05,100000,49999,908454,3,184,345,0,4285378478
4,0,0.01,1000000,124999,86235815,24,82776,1999,0,2349614358
0,6,0.01,10000,1666,23155506,9,15824,1399,0,2082863352
0,5,0.01,10000,9999,3906122,3,2696,1399,0,1355015278
5,3,0.2,1000000,999999,907299,3,192,102,0,4294209704
5,0,0.1,1000000,124999,19918330,9,16944,199,0,2789225545
0,6,0.01,10000,4999,22689784,9,15824,1399,0,1096610942
8,4,0.1,1000000,499999,1899629,2,912,199,0,2229239635
9,3,0.05,100000,16666,895752,2,184,345,0,4286043802
9,0,0.05,10000,4999,762159,8,13832,279,0,3072948413
6,4,0.1,10000,4999,1568231,3,648,139,0,4184232531
8,3,0.1,100000,12499,881953,3,184,173,0,4292852234
6,3,0.1,1000000,499999,919522,2,192,203,0,4273694311
1,0,0.2,1000000,999999,10343896,7,9128,99,0,689724383
3,6,0.01,100000,24999,21045088,8,15872,1699,0,1801880276
1,6,0.05,100000,12499,5923316,4,4080,339,0,2464469397
3,0,0.1,1000000,249999,19885552,10,16944,199,0,2789505219
7,0,0.05,100000,16666,3608916,12,23504,339,0,2764606876
4,7,0.2,100000,24999,1323699,2,632,84,0,4072240365
0,5,0.2,10000,1666,1177422,3,464,69,0,3890545297
8,3,0.05,1000000,249999,924058,3,208,404,0,4287243515
9,5,0.05,10000,2499,1929122,3,1152,279,0,2421932747
4,4,0.05,100000,12499,1727594,4,992,339,0,4051387046
7,5,0.2,10000,1249,1171455,2,464,69,0,3890545297
0,0,0.05,1000000,166666,4496995,4,5408,399,0,1003013033
5,3,0.01,10000,1666,847341,3,160,1405,0,4293778578
9,4,0.1,1000000,124999,1894320,2,912,199,0,2229203661
5,3,0.1,100000,49999,883022,3,184,173,0,4292894318
5,5,0.1,1000000,124999,2099513,3,1080,199,0,3285470323
8,5,0.05,100000,99999,2680653,4,1392,339,0,3430313634
2,6,0.2,10000,2499,2266823,3,1296,69,0,2224943365
7,5,0.1,100000,24999,2272151,3,1056,169,0,534658012
4,7,0.05,100000,12499,3496984,4,2536,339,0,1656299083
3,0,0.05,1000000,166666,4498749,4,5408,399,0,1003013033
1,7,0.05,100000,99999,3503461,4,2536,339,0,3212228501
1,3,0.01,100000,16666,869020,3,184,1705,0,4289738354
3,0,0.05,1000000,249999,4489553,4,5408,399,0,1003013033
9,5,0.05,1000000,999999,2663406,3,1496,399,0,224380564
5,6,0.2,1000000,166666,2060917,3,1248,99,0,331717250
7,5,0.01,100000,99999,4425300,4,3008,1699,0,2420559473
1,7,0.2,100000,16666,1313166,3,632,84,0,4096513187
4,4,0.1,1000000,166666,1901468,3,912,199,0,2229221711
6,5,0.05,100000,24999,2668905,3,1392,339,0,3430291729
0,3,0.2,1000000,124999,903760,2,192,102,0,4294102388
1,3,0.1,10000,2499,857526,3,160,144,0,4294288535
7,7,0.05,100000,24999,3505491,3,2536,339,0,3285782463
9,0,0.2,10000,9999,635067,3,952,69,0,2021211581
6,6,0.05,100000,99999,5929042,4,4080,339,0,2464575296
3,0,0.1,100000,24999,1571653,6,8712,169,0,1662177034
4,0,0.01,10000,9999,901007,18,31856,1399,0,1033923898
1,4,0.1,1000000,249999,1893747,3,912,199,0,2229221711
3,7,0.05,100000,49999,3497711,4,2536,339,0,3285114914
9,3,0.05,10000,1249,829041,3,144,285,0,4292616532
2,5,0.2,100000,24999,1261195,3,552,84,0,1634846015
5,7,0.2,1000000,999999,1824427,3,848,99,0,3425415575
3,4,0.05,100000,49999,1723714,4,992,339,0,4051408414
6,7,0.1,1000000,999999,2351617,2,1472,199,0,770905761
5,7,0.05,100000,49999,3500745,4,2536,339,0,3285114914
2,4,0.01,10000,1666,4179429,4,2616,1399,0,4264767667
9,4,0.1,100000,12499,1871793,3,880,169,0,38235770
7,0,0.01,10000,1666,897624,10,31856,1399,0,936265175
2,0,0.01,1000000,166666,87291904,26,82776,1999,0,2349704494
7,6,0.01,1000000,124999,20187510,8,16232,1999,0,2431724201
1,0,0.2,100000,99999,726762,2,1168,84,0,2995105835
6,3,0.1,10000,9999,858045,2,160,144,0,4294339639
7,4,0.1,10000,2499,1539492,3,648,139,0,4184199576
9,6,0.05,100000,49999,6003382,4,4080,339,0,2464552777
3,5,0.2,100000,99999,1256054,3,552,84,0,1747626933
4,7,0.05,10000,2499,2534750,2,1808,279,0,1897604746
9,5,0.01,1000000,124999,5736101,4,3768,1999,0,1833815223
7,4,0.1,1000000,124999,1897919,4,912,199,0,2229203661
4,4,0.05,1000000,166666,1758398,2,1040,399,0,3238306693
4,3,0.01,1000000,124999,928836,2,208,2004,0,4294113460
1,0,0.01,100000,49999,2585825,10,22080,1699,0,2750341765
5,7,0.01,10000,9999,10111733,6,8864,1399,0,4099966946
2,3,0.01,10000,1666,842916,3,160,1405,0,4293778578
7,4,0.1,1000000,999999,1925654,3,912,199,0,2229257524
5,3,0.1,1000000,999999,916861,2,192,203,0,4272706271
1,3,0.01,10000,9999,853481,3,160,1405,0,4293786243
2,7,0.05,1000000,166666,4617124,4,3304,399,0,2524442500
3,3,0.1,10000,1249,863533,3,160,144,0,4294262983
7,5,0.2,1000000,499999,1776132,3,736,99,0,2885609693
2,0,0.2,100000,16666,724479,3,1168,84,0,640028957
8,4,0.05,100000,99999,1735367,2,992,339,0,4051419092
6,6,0.2,1000000,249999,2065164,3,1248,99,0,331717250
4,4,0.2,10000,1666,1159556,2,464,69,0,3509225085
7,3,0.05,10000,1666,821866,2,144,285,0,4292616532
7,5,0.05,10000,4999,1936911,3,1152,279,0,2421945790
3,6,0.2,100000,49999,2603837,3,1368,84,0,1903708682
0,4,0.01,100000,49999,4171052,3,2752,1699,0,2135516777
9,0,0.1,10000,1666,703390,5,7504,139,0,2701760786
2,4,0.2,100000,49999,1224592,3,512,84,0,1884220907
1,7,0.2,10000,1249,1102135,3,472,69,0,4294956073
5,7,0.05,100000,16666,3486830,3,2536,339,0,3285785329
4,5,0.1,10000,1249,1888389,3,856,139,0,278899838
5,6,0.01,1000000,249999,20134193,8,16232,1999,0,2431705607
8,4,0.2,10000,9999,1164230,3,464,69,0,2895709491
6,0,0.2,1000000,166666,10378500,6,9128,99,0,687875003
8,7,0.01,100000,16666,18163328,7,13880,1699,0,137753061
6,3,0.01,1000000,166666,934267,2,208,2004,0,4294115248
1,4,0.05,10000,4999,1851389,3,1008,279,0,2245368869
4,4,0.1,10000,4999,1560708,3,648,139,0,4184232531
7,4,0.05,100000,49999,1721685,3,992,339,0,4051408414
6,6,0.01,100000,24999,21223279,23,15872,1699,0,1801880276
1,5,0.01,1000000,249999,5780510,3,3768,1999,0,1833817139
4,0,0.01,1000000,999999,85105535,53,82776,1999,0,2351634851
5,4,0.05,10000,4999,1801740,3,1008,279,0,2245368869
2,3,0.01,100000,24999,860571,2,184,1705,0,4289738354
6,3,0.2,10000,1666,812031,2,144,73,0,4288113703
9,5,0.01,1000000,499999,5720641,4,3768,1999,0,1833818953
3,0,0.1,100000,49999,1552709,6,8712,169,0,1662240114
0,6,0.05,1000000,999999,5937641,4,4424,399,0,3088701587
8,0,0.1,10000,9999,696829,6,7504,139,0,2701780212
6,7,0.05,100000,99999,3448851,3,2536,339,0,3212228501
7,3,0.01,10000,4999,834922,2,160,1405,0,4293783688
3,3,0.05,1000000,499999,913077,3,208,404,0,4286824665
5,3,0.01,10000,2499,837463,4,160,1405,0,4293781133
6,0,0.01,100000,24999,2538865,10,22080,1699,0,4006664031
4,7,0.1,100000,99999,2432126,3,1440,169,0,2657894720
1,3,0.1,100000,99999,871596,2,184,173,0,4292915360
6,5,0.01,10000,1249,3813484,3,2696,1399,0,1355330947
4,7,0.05,1000000,249999,4540861,3,3304,399,0,2524442500
4,4,0.2,10000,9999,1150071,3,464,69,0,2895709491
1,0,0.1,100000,12499,1559727,5,8712,169,0,1662130438
6,7,0.2,1000000,249999,1793651,3,848,99,0,3425279611
0,3,0.01,1000000,499999,911619,2,208,2004,0,4294117036
1,6,0.1,10000,2499,3105629,3,1872,139,0,524737610
3,6,0.01,10000,1666,22599960,7,15824,1399,0,2082863352
4,3,0.1,1000000,499999,902792,3,192,203,0,4273694311
9,7,0.2,10000,4999,1081718,2,472,69,0,4285832631
0,0,0.1,1000000,999999,19453146,12,16944,199,0,2791201605
5,4,0.01,1000000,249999,3379314,3,2536,1999,0,2095831981
9,6,0.01,10000,9999,22616279,9,15824,1399,0,1752617707
3,7,0.2,1000000,166666,1798119,3,848,99,0,3425277712
3,6,0.1,10000,2499,3115037,3,1872,139,0,524737610
5,5,0.05,100000,99999,2632320,3,1392,339,0,3430313634
2,3,0.2,1000000,249999,895971,2,192,102,0,4294138160
1,3,0.2,1000000,124999,896122,2,192,102,0,4294102388
1,0,0.05,100000,99999,3573064,16,23504,339,0,2764816949
8,6,0.2,10000,1249,2247389,3,1296,69,0,4255697497
7,0,0.05,10000,1666,758074,7,13832,279,0,3072940488
9,7,0.01,1000000,999999,19064807,8,15544,1999,0,3976718303
0,4,0.05,1000000,124999,1752608,3,1040,399,0,3241971981
1,7,0.01,10000,1249,9777810,5,8864,1399,0,1575027526
7,6,0.2,100000,49999,2576849,3,1368,84,0,1903708682
9,5,0.2,1000000,999999,1764057,3,736,99,0,2885645473
4,3,0.2,100000,49999,871162,2,176,88,0,4234960468
2,7,0.05,100000,99999,3472097,3,2536,339,0,3212228501
2,0,0.05,100000,99999,3538692,16,23504,339,0,2764816949
4,3,0.2,10000,4999,800094,2,144,73,0,4288117984
2,6,0.01,10000,4999,22729882,9,15824,1399,0,1096610942
0,6,0.1,1000000,499999,3381511,3,2296,199,0,2701614323
5,5,0.01,10000,4999,3838116,3,2696,1399,0,1355008738
0,0,0.01,10000,1666,884106,9,31856,1399,0,936265175
0,7,0.05,10000,4999,2498357,3,1808,279,0,1878444303
6,5,0.05,10000,9999,1878424,3,1152,279,0,2421959923
0,3,0.1,100000,49999,870669,3,184,173,0,4292894318
2,0,0.01,100000,49999,2524283,9,22080,1699,0,2750341765
8,0,0.1,100000,12499,1547854,6,8712,169,0,1662130438
8,3,0.05,100000,99999,882609,3,184,345,0,4284731876
3,5,0.05,100000,24999,2658325,3,1392,339,0,3430291729
6,6,0.05,100000,16666,5820363,4,4080,339,0,2464516209
0,7,0.05,1000000,124999,4537757,3,3304,399,0,249018381
1,4,0.05,1000000,124999,1746558,3,1040,399,0,3241971981
4,0,0.1,1000000,124999,19662150,9,16944,199,0,2789225545
7,0,0.2,1000000,166666,10239626,6,9128,99,0,687875003
8,5,0.1,100000,16666,2257158,4,1056,169,0,534658012
2,6,0.05,1000000,999999,5926615,4,4424,399,0,3088701587
0,0,0.01,100000,24999,2574373,10,22080,1699,0,4006664031
1,6,0.05,100000,49999,5867763,3,4080,339,0,2464552777
6,3,0.2,1000000,499999,896009,3,192,102,0,4294173932
7,0,0.05,10000,4999,752579,8,13832,279,0,3072948413
6,6,0.01,1000000,124999,19530539,8,16232,1999,0,2431724201
5,4,0.2,1000000,166666,1219587,3,544,99,0,1442924211
9,6,0.01,10000,1666,22716242,6,15824,1399,0,2082863352
9,0,0.2,1000000,249999,10316108,7,9128,99,0,688061724
3,4,0.01,1000000,249999,3389577,3,2536,1999,0,2095831981
7,7,0.05,10000,2499,2487945,3,1808,279,0,1897604746
5,3,0.1,1000000,499999,907461,3,192,203,0,4273694311
3,0,0.1,100000,99999,1554298,7,8712,169,0,1662360157
1,7,0.1,10000,9999,2335331,3,1328,139,0,4251841505
2,3,0.01,1000000,124999,917285,3,208,2004,0,4294113460
3,7,0.05,10000,4999,2517567,3,1808,279,0,1878444303
3,3,0.1,1000000,166666,905914,3,192,203,0,4274717437
8,7,0.05,100000,12499,3432925,3,2536,339,0,1656299083
6,0,0.1,10000,4999,694868,5,7504,139,0,2701768516
7,5,0.1,1000000,166666,2074717,3,1080,199,0,3285488333
6,6,0.01,1000000,499999,19623479,8,16232,1999,0,2431008825
6,4,0.05,100000,49999,1686645,3,992,339,0,4051408414
7,7,0.2,100000,49999,1296340,3,632,84,0,3489692647
4,4,0.05,1000000,249999,1780229,2,1040,399,0,3238306693
1,4,0.2,100000,49999,1197831,3,512,84,0,1884220907
2,7,0.05,100000,49999,3437479,4,2536,339,0,3285114914
9,5,0.01,100000,99999,4354693,3,3008,1699,0,2420559473
5,5,0.01,100000,12499,4343668,4,3008,1699,0,2420550781
1,3,0.01,10000,1249,830291,3,160,1405,0,4293778578
1,5,0.2,100000,12499,1243309,3,552,84,0,3725939207
1,7,0.05,1000000,999999,4548865,3,3304,399,0,536146080
8,6,0.1,1000000,124999,3365881,3,2296,199,0,4215169763
4,5,0.2,100000,12499,1241273,3,552,84,0,3725939207
0,0,0.05,100000,12499,3583828,12,23504,339,0,2764586323
6,4,0.1,100000,49999,1841105,2,880,169,0,38279870
9,0,0.05,10000,1249,755568,6,13832,279,0,3072939537
0,4,0.2,1000000,249999,1238452,3,544,99,0,1442924211
5,6,0.2,1000000,499999,2037331,3,1248,99,0,313020091
8,6,0.05,1000000,499999,5933847,4,4424,399,0,3506843781
1,3,0.01,10000,1666,830103,2,160,1405,0,4293778578
4,6,0.2,100000,99999,2571776,3,1368,84,0,1903769200
7,4,0.2,100000,24999,1203386,2,512,84,0,2139057741
4,6,0.05,10000,9999,4490758,3,3216,279,0,1540555215
1,5,0.2,10000,9999,1151493,3,464,69,0,3573963763
1,0,0.2,10000,1666,627071,3,952,69,0,2448019279
2,4,0.01,100000,24999,4108800,3,2752,1699,0,2135514076
7,0,0.05,1000000,999999,4488973,4,5408,399,0,977181671
1,3,0.05,1000000,124999,913003,2,208,404,0,4287677943
0,6,0.05,100000,24999,5820463,4,4080,339,0,2464533917
0,7,0.2,100000,12499,1307481,3,632,84,0,4272491168
9,3,0.01,10000,4999,832330,2,160,1405,0,4293783688
8,5,0.1,1000000,124999,2085292,3,1080,199,0,3285470323
6,0,0.05,1000000,249999,4489771,4,5408,399,0,1003013033
7,3,0.1,1000000,499999,909284,2,192,203,0,4273694311
2,6,0.01,10000,9999,22424859,9,15824,1399,0,1752617707
5,0,0.05,10000,9999,755588,10,13832,279,0,3072960245
2,0,0.05,100000,12499,3567939,11,23504,339,0,2764586323
2,5,0.01,1000000,166666,5648607,3,3768,1999,0,1833817139
7,5,0.01,10000,1249,3836074,4,2696,1399,0,1355330947
0,6,0.2,1000000,166666,2050921,3,1248,99,0,331717250
5,0,0.1,10000,4999,701945,6,7504,139,0,2701768516
0,3,0.1,10000,1666,847951,2,160,144,0,4294262983
