id,val,epsilon,univ,query,time_update,time_query,mem_usage,comp_count,comp_mem_avg,value,weight
5,4,0.1,10000,2499,4663672,647422,28602776,0,0,3566981,3575344
0,7,0.05,100000,99999,5115844,816019,27368832,0,0,3421101,3421101
2,3,0.1,100000,16666,5236831,354279,28618392,0,0,3577296,3577296
5,6,0.05,10000,2499,5058358,906536,27125304,0,0,2899338,3390660
6,7,0.01,10000,1249,4580151,693315,24744088,0,0,2332892,3093008
7,5,0.01,100000,49999,5032016,631507,28617888,0,0,3577025,3577233
6,5,0.2,1000000,499999,5322787,518817,28618392,0,0,3577294,3577296
0,7,0.01,100000,99999,3823329,752459,27368832,0,0,3421101,3421101
6,7,0.01,1000000,499999,4202368,935911,28248248,0,0,3505738,3531028
4,3,0.1,100000,99999,4830325,403738,28618392,0,0,3577296,3577296
1,4,0.05,10000,9999,4729072,699214,28602776,0,0,3575342,3575344
0,7,0.2,1000000,999999,5097109,758501,28248248,0,0,3531028,3531028
9,7,0.01,10000,1666,4955497,796912,24744088,0,0,2428904,3093008
7,6,0.2,100000,99999,4739731,858989,28177448,0,0,3522178,3522178
0,6,0.1,10000,4999,5255908,1050277,27125304,0,0,3227578,3390660
4,7,0.05,10000,9999,5090478,868288,24744088,0,0,3092953,3093008
0,5,0.05,1000000,999999,4569050,673320,28618392,0,0,3577296,3577296
5,4,0.2,1000000,999999,4824954,855430,28618392,0,0,3577296,3577296
1,3,0.2,10000,1249,4956866,563199,28618392,0,0,3577296,3577296
3,7,0.01,1000000,999999,4735127,1079751,28248248,0,0,3531028,3531028
0,3,0.05,1000000,124999,4638127,442754,28618392,0,0,3577296,3577296
0,6,0.2,1000000,499999,4865354,813015,28412664,0,0,3539237,3551580
2,3,0.2,1000000,166666,4993243,343464,28618392,0,0,3577296,3577296
8,5,0.1,10000,4999,4272028,711113,28603320,0,0,3571916,3575412
2,5,0.01,1000000,999999,4831446,626999,28618392,0,0,3577296,3577296
7,7,0.2,10000,2499,4915847,690875,24744088,0,0,2560434,3093008
6,6,0.01,100000,16666,5115733,854032,28177448,0,0,3452021,3522178
3,5,0.01,1000000,166666,4633728,669228,28618392,0,0,3577279,3577296
3,5,0.2,1000000,124999,4680697,752240,28618392,0,0,3577259,3577296
2,4,0.1,10000,4999,4344618,705796,28602776,0,0,3572608,3575344
8,7,0.1,1000000,124999,5163452,670469,28248248,0,0,3435561,3531028
9,0,0.1,1000000,249999,5463873,755121,18716496,0,0,611407,2339559
5,4,0.01,10000,2499,4926985,817550,28602776,0,0,3566981,3575344
6,5,0.01,10000,1666,4868145,741599,28603320,0,0,3556388,3575412
3,0,0.1,1000000,499999,4831329,783857,18716496,0,0,1216912,2339559
3,3,0.1,100000,99999,5292428,284070,28618392,0,0,3577296,3577296
1,0,0.1,100000,49999,5013770,43508,2114328,0,0,142496,264288
7,5,0.1,10000,1249,4779694,664740,28603320,0,0,3547772,3575412
7,4,0.2,100000,99999,5343373,706717,28617720,0,0,3577212,3577212
9,7,0.05,100000,16666,4741800,900535,27368832,0,0,3203628,3421101
8,4,0.2,10000,4999,4579450,560229,28602776,0,0,3572608,3575344
3,0,0.01,10000,1666,4808507,955,192152,0,0,3957,24016
1,4,0.2,100000,99999,5164620,703858,28617720,0,0,3577212,3577212
8,0,0.01,1000000,499999,5174942,773115,18716496,0,0,1216912,2339559
3,0,0.01,100000,99999,4694485,54455,2114328,0,0,264286,264288
7,4,0.05,1000000,999999,5454039,713155,28618392,0,0,3577296,3577296
9,6,0.1,100000,12499,4592675,658410,28177448,0,0,3421797,3522178
5,3,0.1,1000000,166666,5323219,443038,28618392,0,0,3577296,3577296
0,5,0.05,100000,49999,5055193,791870,28617888,0,0,3577025,3577233
5,5,0.1,100000,12499,4707996,719457,28617888,0,0,3575864,3577233
0,3,0.05,10000,2499,5307667,468064,28618392,0,0,3577296,3577296
2,0,0.05,10000,2499,5595378,936,192152,0,0,5916,24016
9,0,0.01,10000,2499,5300999,1435,192152,0,0,5916,24016
2,6,0.2,10000,1666,4763249,715443,27125304,0,0,2647545,3390660
7,5,0.1,1000000,124999,5751847,531333,28618392,0,0,3577259,3577296
8,4,0.1,1000000,499999,4197474,606560,28618392,0,0,3577296,3577296
0,4,0.01,10000,4999,4806950,561973,28602776,0,0,3572608,3575344
5,3,0.2,1000000,999999,4537363,420361,28618392,0,0,3577296,3577296
6,7,0.2,100000,99999,4770591,704030,27368832,0,0,3421101,3421101
8,7,0.01,100000,99999,4817332,1062778,27368832,0,0,3421101,3421101
7,3,0.05,100000,49999,4996498,459368,28618392,0,0,3577296,3577296
5,5,0.1,1000000,166666,5658065,759875,28618392,0,0,3577279,3577296
9,3,0.05,100000,16666,5025274,365622,28618392,0,0,3577296,3577296
8,3,0.05,1000000,249999,4380881,414821,28618392,0,0,3577296,3577296
0,6,0.01,10000,4999,4828784,888067,27125304,0,0,3227578,3390660
0,5,0.01,10000,9999,5311823,644374,28603320,0,0,3575410,3575412
7,0,0.05,100000,16666,5019783,36885,2114328,0,0,50808,264288
9,0,0.05,10000,4999,5606272,958,192152,0,0,12041,24016
0,6,0.01,10000,1666,5255340,890876,27125304,0,0,2647545,3390660
8,3,0.1,100000,12499,5221049,374888,28618392,0,0,3577296,3577296
6,3,0.1,1000000,499999,5246546,326244,28618392,0,0,3577296,3577296
4,0,0.01,1000000,124999,5741635,667334,18716496,0,0,315016,2339559
9,5,0.05,10000,2499,4429655,690647,28603320,0,0,3564911,3575412
5,0,0.1,1000000,124999,5436553,816026,18716496,0,0,315016,2339559
0,5,0.2,10000,1666,4641655,739887,28603320,0,0,3556388,3575412
0,7,0.2,1000000,249999,5918847,966505,28248248,0,0,3474855,3531028
5,3,0.01,10000,1666,4778125,471488,28618392,0,0,3577296,3577296
5,5,0.1,1000000,124999,4311157,711514,28618392,0,0,3577259,3577296
1,0,0.2,1000000,999999,5281628,755459,18716496,0,0,2339557,2339559
0,0,0.05,1000000,166666,4752295,654062,18716496,0,0,406042,2339559
6,4,0.1,10000,4999,5551070,791448,28602776,0,0,3572608,3575344
3,6,0.01,100000,24999,5242335,977407,28177448,0,0,3482451,3522178
4,7,0.2,100000,24999,5149312,872080,27368832,0,0,3273316,3421101
1,3,0.1,10000,2499,4253153,273453,28618392,0,0,3577296,3577296
4,4,0.1,1000000,166666,4403976,506529,28618392,0,0,3577276,3577296
1,3,0.01,100000,16666,4909462,433374,28618392,0,0,3577296,3577296
5,3,0.1,100000,49999,5588613,419077,28618392,0,0,3577296,3577296
3,0,0.05,1000000,249999,4681699,719417,18716496,0,0,611407,2339559
4,7,0.05,100000,12499,5041749,576250,27368832,0,0,3150124,3421101
4,0,0.01,10000,9999,4525250,919,192152,0,0,24013,24016
9,0,0.2,10000,9999,4787637,41008,192152,0,0,24013,24016
3,0,0.1,1000000,249999,5992217,815232,18716496,0,0,611407,2339559
1,6,0.05,100000,12499,5838181,1061891,28177448,0,0,3421797,3522178
3,0,0.05,1000000,166666,5056837,746474,18716496,0,0,406042,2339559
7,5,0.2,10000,1249,5780560,704582,28603320,0,0,3547772,3575412
0,3,0.2,1000000,124999,4784375,431793,28618392,0,0,3577296,3577296
4,4,0.05,100000,12499,5810607,797719,28617720,0,0,3575751,3577212
7,5,0.01,100000,99999,4811838,767242,28617888,0,0,3577233,3577233
9,4,0.1,1000000,124999,5761755,641260,28618392,0,0,3577251,3577296
3,0,0.1,100000,24999,5022745,33934,2114328,0,0,79057,264288
8,5,0.05,100000,99999,5623721,804552,28617888,0,0,3577233,3577233
7,5,0.1,100000,24999,5661615,793538,28617888,0,0,3576628,3577233
9,5,0.05,1000000,999999,5494494,669137,28618392,0,0,3577296,3577296
1,4,0.1,1000000,249999,4567423,693210,28618392,0,0,3577292,3577296
1,7,0.05,100000,99999,5414529,979417,27368832,0,0,3421101,3421101
1,7,0.2,100000,16666,5235622,821236,27368832,0,0,3203628,3421101
2,6,0.2,10000,2499,5830105,904936,27125304,0,0,2899338,3390660
9,3,0.05,10000,1249,4941698,315046,28618392,0,0,3577296,3577296
7,7,0.05,100000,24999,4916530,911640,27368832,0,0,3273316,3421101
6,5,0.05,100000,24999,5373470,770349,28617888,0,0,3576628,3577233
5,6,0.2,1000000,166666,5398342,1034036,28412664,0,0,3527618,3551580
6,3,0.1,10000,9999,4366253,352762,28618392,0,0,3577296,3577296
5,7,0.05,100000,49999,4500660,864314,27368832,0,0,3355711,3421101
2,5,0.2,100000,24999,5137686,564059,28617888,0,0,3576628,3577233
3,7,0.05,100000,49999,5104912,762004,27368832,0,0,3355711,3421101
9,4,0.1,100000,12499,4773668,756316,28617720,0,0,3575751,3577212
6,6,0.05,100000,99999,5352124,1020635,28177448,0,0,3522178,3522178
7,0,0.01,10000,1666,5553600,1102,192152,0,0,3957,24016
5,7,0.2,1000000,999999,5139702,950663,28248248,0,0,3531028,3531028
2,4,0.01,10000,1666,5264355,690200,28602776,0,0,3558302,3575344
3,4,0.05,100000,49999,5487611,666971,28617720,0,0,3576994,3577212
1,0,0.2,100000,99999,5577482,133814,2114328,0,0,264286,264288
6,7,0.1,1000000,999999,5379459,1027985,28248248,0,0,3531028,3531028
7,4,0.1,10000,2499,5168514,654180,28602776,0,0,3566981,3575344
1,0,0.01,100000,49999,5200129,43223,2114328,0,0,142496,264288
3,5,0.2,100000,99999,4919999,722784,28617888,0,0,3577233,3577233
5,7,0.01,10000,9999,4636270,777979,24744088,0,0,3092953,3093008
2,3,0.01,10000,1666,4862169,483208,28618392,0,0,3577296,3577296
9,6,0.05,100000,49999,5310756,736860,28177448,0,0,3509476,3522178
4,3,0.01,1000000,124999,5111105,515773,28618392,0,0,3577296,3577296
4,7,0.05,10000,2499,5200371,707517,24744088,0,0,2560434,3093008
2,0,0.01,1000000,166666,5615897,886251,18716496,0,0,406042,2339559
9,5,0.01,1000000,124999,5208724,740715,28618392,0,0,3577259,3577296
7,6,0.01,1000000,124999,5349013,1142824,28412664,0,0,3524788,3551580
7,3,0.05,10000,1666,4606978,222618,28618392,0,0,3577296,3577296
4,4,0.05,1000000,166666,5234353,779543,28618392,0,0,3577276,3577296
7,4,0.1,1000000,124999,5359484,741286,28618392,0,0,3577251,3577296
5,3,0.1,1000000,999999,5219335,468517,28618392,0,0,3577296,3577296
7,4,0.1,1000000,999999,5201853,681263,28618392,0,0,3577296,3577296
1,3,0.01,10000,9999,5309041,431434,28618392,0,0,3577296,3577296
2,0,0.2,100000,16666,5377633,104071,2114328,0,0,50808,264288
4,4,0.2,10000,1666,4643724,661909,28602776,0,0,3558302,3575344
3,3,0.1,10000,1249,5355797,431239,28618392,0,0,3577296,3577296
8,4,0.05,100000,99999,5006701,692174,28617720,0,0,3577212,3577212
2,7,0.05,1000000,166666,5171684,857481,28248248,0,0,3452916,3531028
9,0,0.1,10000,1666,5506011,957,192152,0,0,3957,24016
4,5,0.1,10000,1249,4572707,643399,28603320,0,0,3547772,3575412
7,5,0.2,1000000,499999,5477533,752553,28618392,0,0,3577294,3577296
3,6,0.2,100000,49999,4855916,807113,28177448,0,0,3509476,3522178
2,4,0.2,100000,49999,4719965,850978,28617720,0,0,3576994,3577212
6,3,0.01,1000000,166666,4538663,556505,28618392,0,0,3577296,3577296
0,4,0.01,100000,49999,5232982,827540,28617720,0,0,3576994,3577212
6,6,0.2,1000000,249999,5496900,977825,28412664,0,0,3531027,3551580
8,7,0.01,100000,16666,4442052,999218,27368832,0,0,3203628,3421101
7,5,0.05,10000,4999,5408933,945826,28603320,0,0,3571916,3575412
6,6,0.01,100000,24999,4585072,716863,28177448,0,0,3482451,3522178
1,4,0.05,10000,4999,4652573,967915,28602776,0,0,3572608,3575344
6,0,0.2,1000000,166666,4993980,741759,18716496,0,0,406042,2339559
5,6,0.01,1000000,249999,5019973,1092919,28412664,0,0,3531027,3551580
5,3,0.01,10000,2499,4379057,379697,28618392,0,0,3577296,3577296
4,4,0.1,10000,4999,5187491,807595,28602776,0,0,3572608,3575344
5,7,0.05,100000,16666,5486043,1078067,27368832,0,0,3203628,3421101
1,7,0.2,10000,1249,5659329,986770,24744088,0,0,2332892,3093008
8,4,0.2,10000,9999,5342406,970209,28602776,0,0,3575342,3575344
2,3,0.01,100000,24999,5078051,475135,28618392,0,0,3577296,3577296
6,3,0.2,10000,1666,5137492,451366,28618392,0,0,3577296,3577296
7,3,0.01,10000,4999,4869539,441390,28618392,0,0,3577296,3577296
3,3,0.05,1000000,499999,4799050,441952,28618392,0,0,3577296,3577296
5,4,0.05,10000,4999,5054379,792937,28602776,0,0,3572608,3575344
7,4,0.05,100000,49999,5336412,818465,28617720,0,0,3576994,3577212
8,0,0.1,10000,9999,5524188,1010,192152,0,0,24013,24016
3,0,0.1,100000,49999,5774701,107430,2114328,0,0,142496,264288
1,0,0.1,100000,12499,5086467,93514,2114328,0,0,29808,264288
1,5,0.01,1000000,249999,5753292,749443,28618392,0,0,3577286,3577296
9,5,0.01,1000000,499999,5407965,711408,28618392,0,0,3577294,3577296
6,0,0.01,100000,24999,5640319,83813,2114328,0,0,79057,264288
4,0,0.01,1000000,999999,5759516,820879,18716496,0,0,2339557,2339559
1,3,0.1,100000,99999,5423335,399544,28618392,0,0,3577296,3577296
0,6,0.05,1000000,999999,5475533,964987,28412664,0,0,3551580,3551580
6,5,0.01,10000,1249,5235129,779225,28603320,0,0,3547772,3575412
4,7,0.1,100000,99999,5292250,962551,27368832,0,0,3421101,3421101
4,4,0.2,10000,9999,5316283,661463,28602776,0,0,3575342,3575344
0,3,0.01,1000000,499999,5413404,423920,28618392,0,0,3577296,3577296
6,7,0.05,100000,99999,5874162,838078,27368832,0,0,3421101,3421101
6,7,0.2,1000000,249999,5232827,834721,28248248,0,0,3474855,3531028
1,3,0.2,1000000,124999,4859387,437619,28618392,0,0,3577296,3577296
7,0,0.05,10000,1666,5027833,70985,192152,0,0,3957,24016
4,3,0.1,1000000,499999,5485608,476100,28618392,0,0,3577296,3577296
3,6,0.01,10000,1666,5234466,824969,27125304,0,0,2647545,3390660
1,0,0.05,100000,99999,5374983,65477,2114328,0,0,264286,264288
1,6,0.1,10000,2499,5216019,974132,27125304,0,0,2899338,3390660
4,7,0.05,1000000,249999,5779657,843392,28248248,0,0,3474855,3531028
2,3,0.2,1000000,249999,5289651,401579,28618392,0,0,3577296,3577296
4,3,0.2,10000,4999,4353689,472806,28618392,0,0,3577296,3577296
5,5,0.05,100000,99999,5019538,773448,28617888,0,0,3577233,3577233
2,7,0.05,100000,99999,4210358,893591,27368832,0,0,3421101,3421101
9,7,0.2,10000,4999,5534815,706140,24744088,0,0,2853787,3093008
5,4,0.01,1000000,249999,5501688,779011,28618392,0,0,3577292,3577296
0,0,0.1,1000000,999999,5596908,776322,18716496,0,0,2339557,2339559
3,6,0.1,10000,2499,5371633,892529,27125304,0,0,2899338,3390660
3,7,0.2,1000000,166666,5411294,890549,28248248,0,0,3452916,3531028
2,0,0.05,100000,99999,5318655,96482,2114328,0,0,264286,264288
9,6,0.01,10000,9999,5496875,1017955,27125304,0,0,3390637,3390660
2,0,0.01,100000,49999,4700993,37073,2114328,0,0,142496,264288
4,3,0.2,100000,49999,5278660,360654,28618392,0,0,3577296,3577296
8,6,0.2,10000,1249,5300057,846242,27125304,0,0,2454402,3390660
9,7,0.01,1000000,999999,5026817,986424,28248248,0,0,3531028,3531028
0,4,0.05,1000000,124999,5283254,683749,28618392,0,0,3577251,3577296
0,0,0.01,10000,1666,5278327,1009,192152,0,0,3957,24016
9,5,0.2,1000000,999999,5221247,751299,28618392,0,0,3577296,3577296
1,7,0.01,10000,1249,5422728,735370,24744088,0,0,2332892,3093008
0,3,0.1,100000,49999,5027660,336514,28618392,0,0,3577296,3577296
6,5,0.05,10000,9999,4633495,815962,28603320,0,0,3575410,3575412
8,0,0.1,100000,12499,5214126,95135,2114328,0,0,29808,264288
7,6,0.2,100000,49999,5427365,945515,28177448,0,0,3509476,3522178
5,5,0.01,10000,4999,5167393,679430,28603320,0,0,3571916,3575412
2,6,0.01,10000,4999,5270813,977828,27125304,0,0,3227578,3390660
0,7,0.05,10000,4999,5266312,694502,24744088,0,0,2853787,3093008
0,0,0.01,100000,24999,5124956,85382,2114328,0,0,79057,264288
0,6,0.1,1000000,499999,5448993,945374,28412664,0,0,3539237,3551580
8,5,0.1,100000,16666,4634643,725827,28617888,0,0,3576277,3577233
8,3,0.05,100000,99999,5564434,465156,28618392,0,0,3577296,3577296
1,4,0.05,1000000,124999,5102516,689223,28618392,0,0,3577251,3577296
3,5,0.05,100000,24999,5261603,732894,28617888,0,0,3576628,3577233
7,0,0.05,10000,4999,5469175,890,192152,0,0,12041,24016
6,3,0.2,1000000,499999,5198974,436702,28618392,0,0,3577296,3577296
6,6,0.05,100000,16666,5325310,973472,28177448,0,0,3452021,3522178
0,7,0.05,1000000,124999,5222754,1170346,28248248,0,0,3435561,3531028
7,0,0.2,1000000,166666,5426911,854602,18716496,0,0,406042,2339559
2,3,0.01,1000000,124999,4753492,437873,28618392,0,0,3577296,3577296
5,4,0.2,1000000,166666,5033439,846145,28618392,0,0,3577276,3577296
9,6,0.01,10000,1666,4937762,913541,27125304,0,0,2647545,3390660
2,6,0.05,1000000,999999,5173902,1216732,28412664,0,0,3551580,3551580
6,0,0.1,10000,4999,5211311,995,192152,0,0,12041,24016
1,6,0.05,100000,49999,5332195,1034625,28177448,0,0,3509476,3522178
4,0,0.1,1000000,124999,5881693,879917,18716496,0,0,315016,2339559
9,0,0.2,1000000,249999,5457375,615663,18716496,0,0,611407,2339559
5,3,0.1,1000000,499999,5384034,459483,28618392,0,0,3577296,3577296
3,4,0.01,1000000,249999,5207291,780711,28618392,0,0,3577292,3577296
3,0,0.1,100000,99999,5760683,73723,2114328,0,0,264286,264288
6,6,0.01,1000000,124999,5346950,1086897,28412664,0,0,3524788,3551580
6,4,0.05,100000,49999,4982814,494779,28617720,0,0,3576994,3577212
7,7,0.05,10000,2499,5478198,903251,24744088,0,0,2560434,3093008
1,4,0.2,100000,49999,4974845,469326,28617720,0,0,3576994,3577212
1,7,0.1,10000,9999,5267812,973955,24744088,0,0,3092953,3093008
7,5,0.1,1000000,166666,5263623,685640,28618392,0,0,3577279,3577296
3,3,0.1,1000000,166666,5805568,438390,28618392,0,0,3577296,3577296
7,7,0.2,100000,49999,4911238,926572,27368832,0,0,3355711,3421101
9,5,0.01,100000,99999,5014908,739778,28617888,0,0,3577233,3577233
4,4,0.05,1000000,249999,5207632,728228,28618392,0,0,3577292,3577296
3,7,0.05,10000,4999,5675761,954788,24744088,0,0,2853787,3093008
8,7,0.05,100000,12499,5658732,822594,27368832,0,0,3150124,3421101
1,3,0.01,10000,1249,5396093,519772,28618392,0,0,3577296,3577296
2,7,0.05,100000,49999,5135538,934633,27368832,0,0,3355711,3421101
0,0,0.05,100000,12499,5481369,63215,2114328,0,0,29808,264288
4,5,0.2,100000,12499,5001105,725033,28617888,0,0,3575864,3577233
6,6,0.01,1000000,499999,5619855,967797,28412664,0,0,3539237,3551580
5,5,0.01,100000,12499,5570138,738263,28617888,0,0,3575864,3577233
9,0,0.05,10000,1249,5737245,940,192152,0,0,3021,24016
1,0,0.2,10000,1666,5312336,937,192152,0,0,3957,24016
6,4,0.1,100000,49999,5407501,735981,28617720,0,0,3576994,3577212
1,5,0.2,100000,12499,5778470,721764,28617888,0,0,3575864,3577233
1,7,0.05,1000000,999999,5459234,1131567,28248248,0,0,3531028,3531028
8,6,0.1,1000000,124999,5560508,954100,28412664,0,0,3524788,3551580
1,3,0.01,10000,1666,5709688,402488,28618392,0,0,3577296,3577296
1,5,0.2,10000,9999,5079563,785905,28603320,0,0,3575410,3575412
0,7,0.2,100000,12499,4716314,673805,27368832,0,0,3150124,3421101
7,4,0.2,100000,24999,5423958,713810,28617720,0,0,3576577,3577212
8,6,0.05,1000000,499999,5380958,981422,28412664,0,0,3539237,3551580
4,6,0.05,10000,9999,5189775,895440,27125304,0,0,3390637,3390660
0,6,0.05,100000,24999,4832742,848744,28177448,0,0,3482451,3522178
0,4,0.2,1000000,249999,5909357,702597,28618392,0,0,3577292,3577296
7,3,0.1,1000000,499999,4957518,482584,28618392,0,0,3577296,3577296
2,4,0.01,100000,24999,5340210,794262,28617720,0,0,3576577,3577212
5,6,0.2,1000000,499999,5686765,1041668,28412664,0,0,3539237,3551580
1,3,0.05,1000000,124999,5551433,474615,28618392,0,0,3577296,3577296
8,5,0.1,1000000,124999,5013880,718941,28618392,0,0,3577259,3577296
2,0,0.05,100000,12499,5393507,63592,2114328,0,0,29808,264288
9,3,0.01,10000,4999,5452447,426149,28618392,0,0,3577296,3577296
4,6,0.2,100000,99999,5657976,1075544,28177448,0,0,3522178,3522178
7,0,0.05,1000000,999999,5457071,905035,18716496,0,0,2339557,2339559
5,0,0.05,10000,9999,5796650,991,192152,0,0,24013,24016
6,0,0.05,1000000,249999,5448838,617973,18716496,0,0,611407,2339559
5,0,0.1,10000,4999,5497510,941,192152,0,0,12041,24016
7,3,0.05,10000,2499,4920844,366391,28618392,0,0,3577296,3577296
1,0,0.05,1000000,166666,4263673,632007,18716496,0,0,406042,2339559
2,6,0.01,10000,9999,5684880,683409,27125304,0,0,3390637,3390660
2,5,0.01,1000000,166666,5572941,703581,28618392,0,0,3577279,3577296
0,3,0.1,10000,1666,5698056,463637,28618392,0,0,3577296,3577296
3,4,0.01,10000,1666,5646772,539359,28602776,0,0,3558302,3575344
0,6,0.2,1000000,166666,5348627,1050231,28412664,0,0,3527618,3551580
7,5,0.01,10000,1249,5726796,759301,28603320,0,0,3547772,3575412
2,3,0.2,1000000,124999,5302893,450975,28618392,0,0,3577296,3577296
1,5,0.1,100000,12499,5455697,716890,28617888,0,0,3575864,3577233
8,3,0.1,10000,1249,5693895,390667,28618392,0,0,3577296,3577296
1,5,0.01,10000,1666,5585590,797820,28603320,0,0,3556388,3575412
6,6,0.05,1000000,249999,5276407,1027712,28412664,0,0,3531027,3551580
7,7,0.2,100000,16666,5488000,992082,27368832,0,0,3203628,3421101
5,6,0.05,1000000,249999,5321914,1016379,28412664,0,0,3531027,3551580
8,0,0.2,10000,1666,5146231,951,192152,0,0,3957,24016
4,6,0.1,100000,49999,5240633,1017738,28177448,0,0,3509476,3522178
3,4,0.1,10000,2499,5650884,614896,28602776,0,0,3566981,3575344
5,4,0.2,10000,1249,5286872,748882,28602776,0,0,3547660,3575344
9,6,0.1,100000,24999,5308169,742786,28177448,0,0,3482451,3522178
7,3,0.1,10000,1666,5003575,516899,28618392,0,0,3577296,3577296
0,0,0.1,10000,1249,5635147,945,192152,0,0,3021,24016
1,7,0.1,10000,2499,5383244,790183,24744088,0,0,2560434,3093008
4,3,0.05,10000,2499,4116232,466217,28618392,0,0,3577296,3577296
7,4,0.1,10000,4999,5422835,679831,28602776,0,0,3572608,3575344
7,4,0.01,1000000,999999,4170146,677463,28618392,0,0,3577296,3577296
6,0,0.01,1000000,124999,4435293,776473,18716496,0,0,315016,2339559
3,0,0.05,100000,49999,5029923,43700,2114328,0,0,142496,264288
6,6,0.1,10000,9999,5427931,886665,27125304,0,0,3390637,3390660
4,4,0.05,100000,99999,5425820,702795,28617720,0,0,3577212,3577212
1,5,0.2,100000,49999,4334767,649484,28617888,0,0,3577025,3577233
7,6,0.1,100000,16666,5869916,1030514,28177448,0,0,3452021,3522178
0,4,0.05,1000000,166666,5269156,794440,28618392,0,0,3577276,3577296
3,4,0.05,10000,9999,5006048,698252,28602776,0,0,3575342,3575344
0,4,0.2,100000,12499,5128113,690786,28617720,0,0,3575751,3577212
1,0,0.1,1000000,249999,4415869,577163,18716496,0,0,611407,2339559
0,7,0.01,1000000,124999,5416149,870623,28248248,0,0,3435561,3531028
4,4,0.2,100000,12499,4905134,620553,28617720,0,0,3575751,3577212
7,6,0.2,1000000,499999,5520660,1032099,28412664,0,0,3539237,3551580
9,5,0.1,10000,4999,4790816,541706,28603320,0,0,3571916,3575412
4,7,0.05,1000000,999999,5814603,956881,28248248,0,0,3531028,3531028
6,0,0.05,10000,9999,5053293,995,192152,0,0,24013,24016
5,0,0.2,10000,1666,4420661,925,192152,0,0,3957,24016
1,0,0.01,1000000,249999,5718280,569165,18716496,0,0,611407,2339559
8,3,0.1,100000,16666,4791698,245778,28618392,0,0,3577296,3577296
7,7,0.2,10000,9999,5730198,717211,24744088,0,0,3092953,3093008
8,4,0.2,100000,12499,5205233,700969,28617720,0,0,3575751,3577212
5,5,0.05,100000,16666,5571320,700289,28617888,0,0,3576277,3577233
0,4,0.2,10000,4999,5094656,592236,28602776,0,0,3572608,3575344
5,6,0.1,100000,12499,5366008,902839,28177448,0,0,3421797,3522178
9,5,0.2,10000,1249,5007390,604352,28603320,0,0,3547772,3575412
8,3,0.2,10000,1666,4951690,438334,28618392,0,0,3577296,3577296
0,6,0.1,100000,49999,5130076,852510,28177448,0,0,3509476,3522178
4,5,0.2,100000,49999,4828236,649631,28617888,0,0,3577025,3577233
6,5,0.2,1000000,166666,5442995,788222,28618392,0,0,3577279,3577296
7,7,0.2,10000,1666,4395702,609138,24744088,0,0,2428904,3093008
6,7,0.05,10000,4999,4896370,736683,24744088,0,0,2853787,3093008
5,7,0.01,100000,12499,5317979,645010,27368832,0,0,3150124,3421101
7,5,0.01,1000000,999999,5305408,772405,28618392,0,0,3577296,3577296
8,0,0.2,100000,16666,4703381,53435,2114328,0,0,50808,264288
0,3,0.01,100000,49999,4678334,408630,28618392,0,0,3577296,3577296
7,5,0.1,10000,1666,5237242,752721,28603320,0,0,3556388,3575412
4,7,0.2,100000,99999,4874955,723562,27368832,0,0,3421101,3421101
6,3,0.01,100000,24999,4350450,420235,28618392,0,0,3577296,3577296
6,5,0.05,1000000,166666,5235203,686675,28618392,0,0,3577279,3577296
6,6,0.1,100000,49999,5420216,1008667,28177448,0,0,3509476,3522178
4,4,0.2,100000,24999,5271596,730152,28617720,0,0,3576577,3577212
7,4,0.1,10000,1666,5226286,702690,28602776,0,0,3558302,3575344
5,0,0.2,10000,2499,5619711,1125,192152,0,0,5916,24016
3,3,0.2,100000,24999,5153931,323198,28618392,0,0,3577296,3577296
0,3,0.05,1000000,499999,5300616,402624,28618392,0,0,3577296,3577296
1,6,0.2,1000000,499999,5248667,827321,28412664,0,0,3539237,3551580
7,5,0.2,1000000,249999,5539110,647974,28618392,0,0,3577286,3577296
3,7,0.2,10000,1249,5611065,794209,24744088,0,0,2332892,3093008
6,3,0.05,100000,99999,4580057,404774,28618392,0,0,3577296,3577296
7,0,0.2,10000,1666,5454262,1007,192152,0,0,3957,24016
8,3,0.1,1000000,166666,4514349,371913,28618392,0,0,3577296,3577296
5,4,0.05,100000,16666,5241945,634599,28617720,0,0,3576197,3577212
4,0,0.05,10000,2499,5128318,1095,192152,0,0,5916,24016
4,7,0.1,100000,16666,5588230,867080,27368832,0,0,3203628,3421101
7,3,0.1,100000,16666,5150929,400662,28618392,0,0,3577296,3577296
7,3,0.01,100000,24999,4576907,362450,28618392,0,0,3577296,3577296
2,4,0.01,100000,12499,4411215,680430,28617720,0,0,3575751,3577212
2,4,0.01,1000000,999999,5117514,617860,28618392,0,0,3577296,3577296
2,6,0.1,100000,99999,4389542,986286,28177448,0,0,3522178,3522178
6,4,0.05,1000000,499999,5065786,622929,28618392,0,0,3577296,3577296
9,4,0.1,10000,1666,3996975,710235,28602776,0,0,3558302,3575344
8,5,0.01,100000,99999,4340590,675914,28617888,0,0,3577233,3577233
3,4,0.1,1000000,999999,5100442,679195,28618392,0,0,3577296,3577296
2,0,0.1,10000,1249,5395145,981,192152,0,0,3021,24016
8,4,0.2,1000000,166666,5233167,720298,28618392,0,0,3577276,3577296
6,0,0.01,1000000,999999,5501492,746445,18716496,0,0,2339557,2339559
5,6,0.2,10000,1666,4668308,652504,27125304,0,0,2647545,3390660
