id,target,epsilon,delta,tempo_inicio,tempo_fim,memoria,prediction
7,1,0.4,0.05,Sun Jul 25 03:42:52 -03 2021,Sun Jul 25 03:42:56 -03 2021,167
11,0,0.1,0.01,Sun Jul 25 03:42:57 -03 2021,Sun Jul 25 03:43:09 -03 2021,1479594
11,0,0.4,0.05,Sun Jul 25 03:43:10 -03 2021,Sun Jul 25 03:43:16 -03 2021,1462507
0,0,0.1,0.1,Sun Jul 25 03:43:17 -03 2021,Sun Jul 25 03:43:23 -03 2021,1696611
14,0,0.4,0.05,Sun Jul 25 03:43:24 -03 2021,Sun Jul 25 03:43:30 -03 2021,1411359
1,1,0.2,0.05,Sun Jul 25 03:43:31 -03 2021,Sun Jul 25 03:43:36 -03 2021,159
14,8,0.1,0.01,Sun Jul 25 03:43:37 -03 2021,Sun Jul 25 03:43:39 -03 2021,2
14,7,0.2,0.1,Sun Jul 25 03:43:41 -03 2021,Sun Jul 25 03:43:45 -03 2021,245001
11,1,0.1,0.05,Sun Jul 25 03:43:46 -03 2021,Sun Jul 25 03:43:49 -03 2021,151
10,1,0.3,0.01,Sun Jul 25 03:43:50 -03 2021,Sun Jul 25 03:43:58 -03 2021,181
10,0,0.2,0.1,Sun Jul 25 03:43:59 -03 2021,Sun Jul 25 03:44:04 -03 2021,1528873
0,7,0.3,0.01,Sun Jul 25 03:44:05 -03 2021,Sun Jul 25 03:44:14 -03 2021,326951
6,0,0.4,0.1,Sun Jul 25 03:44:15 -03 2021,Sun Jul 25 03:44:20 -03 2021,1473425
10,8,0.4,0.01,Sun Jul 25 03:44:21 -03 2021,Sun Jul 25 03:44:23 -03 2021,2
8,8,0.4,0.1,Sun Jul 25 03:44:24 -03 2021,Sun Jul 25 03:44:26 -03 2021,2
6,8,0.3,0.01,Sun Jul 25 03:44:27 -03 2021,Sun Jul 25 03:44:29 -03 2021,2
16,8,0.2,0.01,Sun Jul 25 03:44:30 -03 2021,Sun Jul 25 03:44:33 -03 2021,2
14,0,0.2,0.05,Sun Jul 25 03:44:34 -03 2021,Sun Jul 25 03:44:40 -03 2021,1456138
9,0,0.4,0.01,Sun Jul 25 03:44:41 -03 2021,Sun Jul 25 03:44:50 -03 2021,1368384
13,8,0.2,0.05,Sun Jul 25 03:44:51 -03 2021,Sun Jul 25 03:44:53 -03 2021,2
